date,open,high,low,volume,close
09/03/2013 15:09:10,1638.25,1639,1637.5,21737,1639
09/03/2013 15:14:52,1639,1640,1637.5,21712,1640
09/03/2013 18:59:03,1640,1640,1636,21826,1637.5
09/04/2013 0:44:14,1637.5,1642.25,1637,21742,1641.75
09/04/2013 2:21:28,1641.75,1642.25,1636.75,21739,1637
09/04/2013 3:33:05,1637,1639.25,1636.5,21757,1637
09/04/2013 4:48:16,1637,1639.25,1636,21771,1637.5
09/04/2013 6:05:40,1637.5,1639.25,1636.25,21755,1639
09/04/2013 7:24:11,1639,1640,1637,21768,1637.5
09/04/2013 7:49:08,1637.5,1638,1635,21781,1636
09/04/2013 8:22:03,1636,1638.5,1635.5,21769,1638
09/04/2013 8:31:13,1638,1638.75,1637.25,21764,1638.25
09/04/2013 8:34:31,1638.25,1639.5,1638,21740,1638
09/04/2013 8:36:39,1638,1638.25,1635.25,21783,1636
09/04/2013 8:40:07,1636,1637.25,1635.75,21782,1637
09/04/2013 8:42:39,1637,1640,1637,21748,1639.25
09/04/2013 8:45:35,1639.25,1641.25,1638.75,21740,1641
09/04/2013 8:48:51,1641,1641.75,1640.5,21716,1641
09/04/2013 8:51:49,1641,1643,1640.75,21705,1642.5
09/04/2013 8:55:38,1642.5,1643.75,1642.25,21688,1643.25
09/04/2013 9:01:06,1643.25,1644.25,1642.25,21695,1644.25
09/04/2013 9:06:32,1644,1644.75,1643.75,21651,1644.25
09/04/2013 9:08:42,1644.25,1645.5,1644.25,21687,1645.25
09/04/2013 9:12:09,1645.25,1646.25,1644.5,21669,1646.25
09/04/2013 9:15:50,1646.25,1646.75,1645.5,21600,1646.5
09/04/2013 9:20:50,1646.5,1646.75,1645.5,21663,1646.25
09/04/2013 9:28:07,1646.25,1647,1645.5,21664,1646.5
09/04/2013 9:34:22,1646.5,1647.25,1645.75,21637,1646.5
09/04/2013 9:40:08,1646.5,1647.75,1645.75,21695,1647.25
09/04/2013 9:46:29,1647.25,1647.5,1646.25,21654,1646.5
09/04/2013 9:52:25,1646.5,1648,1646.5,21629,1647.75
09/04/2013 9:58:41,1647.75,1648,1646.75,21651,1647.5
09/04/2013 10:03:12,1647.5,1648.5,1647,21632,1648.5
09/04/2013 10:05:01,1648.5,1649.25,1648.5,21619,1649
09/04/2013 10:10:13,1649,1649.75,1648.75,21612,1649.75
09/04/2013 10:17:06,1649.75,1649.75,1648.5,21591,1648.75
09/04/2013 10:24:04,1648.75,1649,1648,21642,1648.75
09/04/2013 10:32:41,1648.75,1649.75,1648.25,21617,1649.25
09/04/2013 10:39:47,1649.25,1650,1648.75,21613,1649.5
09/04/2013 10:41:16,1649.5,1651,1649.5,21531,1651
09/04/2013 10:45:50,1651,1651.75,1650.5,21604,1651.5
09/04/2013 10:51:03,1651.5,1652,1651,21559,1652
09/04/2013 10:54:29,1652,1652.75,1652,21616,1652.5
09/04/2013 10:57:48,1652.5,1653.5,1652.5,21591,1652.75
09/04/2013 11:06:04,1652.75,1653.25,1652.5,21570,1652.75
09/04/2013 11:12:17,1652.75,1653.5,1652.25,21558,1653
09/04/2013 11:19:18,1653,1653.75,1652,21542,1652.25
09/04/2013 11:33:12,1652.25,1653,1652,21587,1652.5
09/04/2013 11:48:41,1652.5,1653.5,1652.25,21581,1652.25
09/04/2013 11:56:50,1652.25,1653,1652,21569,1652.5
09/04/2013 12:12:26,1652.5,1653,1652,21564,1652.5
09/04/2013 12:19:41,1652.5,1654.25,1652.25,21566,1654
09/04/2013 12:28:52,1654,1654.75,1653.75,21548,1654
09/04/2013 12:36:16,1654,1654.25,1653.25,21546,1654
09/04/2013 12:49:53,1654,1654.25,1652.5,21539,1652.5
09/04/2013 12:59:45,1652.5,1653,1651.25,21604,1652
09/04/2013 13:08:34,1652,1653.25,1651.5,21538,1651.75
09/04/2013 13:20:21,1651.75,1652.25,1651,21610,1652
09/04/2013 13:32:52,1652,1652.25,1650.75,21585,1651.5
09/04/2013 13:45:28,1651.5,1652.5,1651.25,21580,1652.25
09/04/2013 14:00:12,1652.25,1653.5,1651.5,21564,1653
09/04/2013 14:16:44,1653,1653.5,1652,21568,1653.25
09/04/2013 14:24:22,1653.25,1654.25,1651.5,21515,1651.5
09/04/2013 14:25:10,1651.5,1651.5,1650,21635,1650.75
09/04/2013 14:28:19,1650.75,1652.75,1650.5,21585,1652
09/04/2013 14:32:32,1652,1652.5,1650.25,21585,1650.25
09/04/2013 14:37:41,1650.25,1651.25,1649.5,21593,1650.25
09/04/2013 14:44:21,1650.25,1651.25,1649.5,21598,1651
09/04/2013 14:49:18,1651,1652.75,1651,21575,1652
09/04/2013 14:55:08,1652,1652.25,1650.75,21586,1651
09/04/2013 14:57:49,1651,1651.25,1649.5,21602,1650.75
09/04/2013 14:59:56,1650.75,1652,1650.5,21551,1651.5
09/04/2013 15:00:01,1651.5,1652.25,1651.5,21601,1652
09/04/2013 15:00:55,1652,1652.5,1651.25,21593,1652.25
09/04/2013 15:06:12,1652.25,1653,1652,21535,1653
