"","ForeignInvestment","ElectricityAccess","RenewableEnergy","CO2Emission","Inflation","MobileSubscriptions","InternetUse","Exports","Imports","GDP","MortalityMale","MortalityFemale","BirthRate","DeathRate","MortalityInfant","LifeExpectancy","FertilityRate","PopulationGrowth","UrbanPopulation"
"102",0.841873473268339,85.3,61.8422806565482,0.656664382487028,6.217648893,85.9441955490133,12,19.5523216979738,26.811568668662,2808.43418467515,78.778,202.075,17.513,6.489,9.7,74.352,2.203,0.612152267067094,18.321
"103",0.398470154471482,18.9354724884033,53.4492321673762,1.11597651810712,3.597811021,48.3912433455474,3.86,39.4491952208441,101.114444440246,1169.26784178666,508.157,588.836,28.528,14.383,75.3,50.826,3.303,1.05140188598318,24.753
"104",2.33111629008381,100,21.4576523593236,4.34861630293916,1.319184445,156.571301071162,62.12,65.3421513844208,67.2196306652006,11984.8685698823,98.082,284.36,9.9,13.6,4.9,73.2682926829268,1.5,-2.09694341985475,66.757
"105",73.5326207445863,100,3.65968302593806,21.6351358015437,2.273404833,143.141513204657,90.62,174.523090007987,141.638310219581,104965.306078267,53.958,94.144,11.6,7.4,2.3,80.6317073170732,1.63,1.8254058035237,88.547
"106",1.83308293014013,100,33.0640004053054,3.84959345523717,-1.070663812,108.837443743015,68.42,53.6573244074927,55.1316624299158,11326.2194746243,107.834,278.927,9.4,14.3,6.6,73.4829268292683,1.36,-2.08130508988111,67.692
"107",12.9047102710468,100,5.8118801394673,2.62236367462554,2.809706258,208.999215969637,55.198,87.7903230823236,32.6539317754642,52374.7944457228,28.711,68.677,9.858,3.676,8.36249157088044,82.704,1.061,2.1946089306474,100
"108",1.33090448180717,90.8117141723633,14.4078588088893,1.72659806547058,0.987355331,98.6813799437877,52,32.2330186178348,43.0146159179429,2834.20471989688,75.816,90.081,21.289,5.308,28.8,73.999,2.578,1.30357443538642,57.684
"109",4.92325350181318,99.9860610961914,8.44006198180788,1.38463017732791,7.352251206,62.4459264224757,32.3,39.2252153752231,78.545214851056,1631.53583179532,120.88,273.194,11.058,11.786,14.7,69.616,1.274,-0.0998646340688359,44.886
"110",9.27506579383057,16.9037399291992,81.9310757178489,0.0925780695964946,9.247321736,36.4592107278679,1.7,24.9740999010803,43.0485942737592,412.730934137725,218.323,267.488,35.204,7.374,43.1,63.388,4.603,2.79264732396225,31.929
"111",8.36376431857328,97.1183242797852,1.16419048398708,2.56531352963285,6.149885368,135.620324215181,26.53,77.5617933370846,65.4207134280785,7100.40590931813,63.467,89.019,19.816,3.395,11.3,76.112,2.229,2.78455624771564,39.984
"112",2.00380962593813,99.236696,9.35997754330969,3.95765766416183,4.156727837,77.8932133388418,31.05,29.871650866862,31.0748839162427,8959.5814158753,84.834,150.524,19.992,4.676,14.8,76.096,2.341,1.55804244678539,77.825
"113",3.20438264947977,99.6515350341797,22.3303036002751,4.15445017455121,1.508268832,103.993067209339,51.9,39.7897533935824,58.0913157220738,4542.90410449183,74.393,137.762,11.09,9.522,9.2,74.632,1.465,0.07952013930695,56.992
