Date,Adj Close
2/21/2019,53.227097
2/22/2019,52.974052
2/25/2019,52.682076
2/26/2019,52.711273
2/27/2019,52.633415
2/28/2019,52.886456
3/1/2019,52.789135
3/4/2019,52.701546
3/5/2019,52.662613
3/6/2019,52.584747
3/7/2019,52.244114
3/8/2019,52.273308
3/11/2019,52.954582
3/12/2019,52.974052
3/13/2019,53.275764
3/14/2019,53.227097
3/15/2019,53.528503
3/18/2019,53.606781
3/19/2019,53.567642
3/20/2019,53.342567
3/21/2019,53.968861
3/22/2019,53.900364
3/25/2019,54.008003
3/26/2019,54.467941
3/27/2019,54.282009
3/28/2019,54.546227
3/29/2019,54.908302
4/1/2019,54.722366
4/2/2019,54.272221
4/3/2019,54.008003
4/4/2019,54.213509
4/5/2019,54.399437
4/8/2019,54.624512
4/9/2019,54.556011
4/10/2019,54.712585
4/11/2019,54.820229
4/12/2019,54.996376
4/15/2019,55.319305
4/16/2019,55.329094
4/17/2019,55.6031
4/18/2019,55.652023
4/22/2019,55.671597
4/23/2019,55.495453
4/24/2019,55.612881
4/25/2019,55.260593
4/26/2019,55.75967
4/29/2019,55.828171
4/30/2019,56.474033
5/1/2019,55.77924
5/2/2019,55.75967
5/3/2019,56.180458
5/6/2019,56.092388
5/7/2019,55.534595
5/8/2019,55.524811
5/9/2019,55.407375
5/10/2019,56.082603
5/13/2019,55.554165
5/14/2019,55.818382
5/15/2019,56.258747
5/16/2019,56.699108
5/17/2019,56.513176
5/20/2019,56.376179
5/21/2019,56.258747
5/22/2019,56.513176
5/23/2019,56.493603
5/24/2019,56.288105
5/28/2019,55.36824
5/29/2019,54.967014
5/30/2019,55.201878
5/31/2019,54.41901
6/3/2019,55.104023
6/4/2019,55.6031
6/5/2019,56.239178
6/6/2019,56.826324
6/7/2019,57.374332
6/10/2019,57.393906
6/11/2019,57.579834
6/12/2019,57.667904
6/13/2019,57.795124
6/14/2019,57.824478
6/17/2019,57.658119
6/18/2019,57.344971
6/19/2019,57.579834
6/20/2019,58.088696
6/21/2019,57.900364
6/24/2019,58.048267
6/25/2019,58.018688
6/26/2019,57.190411
6/27/2019,57.298878
6/28/2019,57.259434
7/1/2019,57.604549
7/2/2019,58.10743
7/3/2019,58.827244
7/5/2019,58.570869
7/8/2019,58.649754
7/9/2019,58.304638
7/10/2019,58.679333
7/11/2019,58.827244
7/12/2019,58.994873
7/15/2019,59.132915
7/16/2019,59.152637
7/17/2019,59.083611
7/18/2019,59.478027
7/19/2019,59.103329
7/22/2019,58.758221
7/23/2019,59.182217
7/24/2019,58.7878
7/25/2019,58.86668
7/26/2019,59.527328
7/29/2019,59.635796
7/30/2019,59.813282
7/31/2019,58.600452
8/1/2019,58.393383
8/2/2019,58.403244
8/5/2019,56.884739
8/6/2019,57.39748
8/7/2019,58.067989
8/8/2019,58.817383
8/9/2019,58.491989
8/12/2019,58.097569
8/13/2019,58.758221
8/14/2019,57.831341
8/15/2019,58.699055
8/16/2019,59.369564
8/19/2019,59.961189
8/20/2019,59.310402
8/21/2019,59.46817
8/22/2019,59.783703
8/23/2019,58.7878
8/26/2019,59.517471
8/27/2019,59.349842
8/28/2019,59.921745
8/29/2019,59.951328
8/30/2019,59.872448
9/3/2019,60.21756
9/4/2019,60.75988
9/5/2019,60.385185
9/6/2019,60.582394
9/9/2019,60.444351
9/10/2019,60.069653
9/11/2019,60.286579
9/12/2019,60.533092
9/13/2019,60.187977
9/16/2019,59.606213
9/17/2019,59.931606
9/18/2019,60.030212
9/19/2019,60.020351
9/20/2019,59.82991
9/23/2019,60.067963
9/24/2019,60.315929
9/25/2019,60.355602
9/26/2019,60.692841
9/27/2019,60.623409
9/30/2019,60.920971
10/1/2019,60.762272
10/2/2019,59.542267
10/3/2019,59.958855
10/4/2019,60.901138
10/7/2019,60.405201
10/8/2019,59.82991
10/9/2019,60.286171
10/10/2019,60.405201
10/11/2019,60.345684
10/14/2019,60.048122
10/15/2019,59.790234
10/16/2019,59.849747
10/17/2019,60.127472
10/18/2019,60.246498
10/21/2019,60.44487
10/22/2019,60.46471
10/23/2019,60.742435
10/24/2019,60.950729
10/25/2019,60.593655
10/28/2019,60.474632
10/29/2019,60.474632
10/30/2019,60.752354
10/31/2019,60.663086
11/1/2019,60.653168
11/4/2019,60.067963
11/5/2019,60.266335
11/6/2019,60.514301
11/7/2019,60.306011
11/8/2019,60.266335
11/11/2019,60.177063
11/12/2019,60.375443
11/13/2019,60.831707
11/14/2019,60.811867
11/15/2019,60.831707
11/18/2019,61.149105
11/19/2019,61.069756
11/20/2019,61.208614
11/21/2019,60.901138
11/22/2019,60.801949
11/25/2019,60.87138
11/26/2019,61.367317
11/27/2019,61.516098
11/29/2019,61.496262
12/2/2019,61.635124
12/3/2019,61.535938
12/4/2019,61.942604
12/5/2019,61.922768
12/6/2019,62.160816
12/9/2019,62.210411
12/10/2019,62.012035
12/11/2019,62.101307
12/12/2019,62.051712
12/13/2019,62.26992
12/16/2019,62.488136
12/17/2019,62.38895
12/18/2019,62.289761
12/19/2019,62.626999
12/20/2019,63.099998
12/23/2019,62.830002
12/24/2019,62.91
12/26/2019,62.970001
12/27/2019,63.25
12/30/2019,62.919998
12/31/2019,62.98
1/2/2020,62.48
1/3/2020,62.380001
1/6/2020,62.509998
1/7/2020,62.029999
1/8/2020,62.259998
1/9/2020,62.700001
1/10/2020,62.66
1/13/2020,63.07
1/14/2020,63.09
1/15/2020,63.540001
1/16/2020,63.709999
1/17/2020,63.82
1/21/2020,64.040001
1/22/2020,64.089996
1/23/2020,64.029999
1/24/2020,63.59
1/27/2020,63.389999
1/28/2020,63.470001
1/29/2020,63.150002
1/30/2020,63.900002
1/31/2020,63.18
2/3/2020,63.18
2/4/2020,63.560001
2/5/2020,64.07
2/6/2020,64.18
2/7/2020,64.260002
2/10/2020,64.529999
2/11/2020,64.290001
2/12/2020,64.260002
2/13/2020,64.639999
2/14/2020,64.790001
2/18/2020,64.559998
2/19/2020,64.489998
2/20/2020,64.540001
2/21/2020,64.650002
2/24/2020,63.16
2/25/2020,62.02
2/26/2020,61.669998
2/27/2020,59.16
2/28/2020,57.990002
3/2/2020,61.09
3/3/2020,60.259998
3/4/2020,63.220001
3/5/2020,62.029999
3/6/2020,61.540001
3/9/2020,58.860001
3/10/2020,60.549999
3/11/2020,57.580002
3/12/2020,52.169998
3/13/2020,56.610001
3/16/2020,52.77
3/17/2020,57.220001
3/18/2020,55.75
3/19/2020,53.889999
3/20/2020,50.400002
