Date,Adj Close
3/23/2018,248.070251
3/26/2018,254.857224
3/27/2018,250.521652
3/28/2018,249.781372
3/29/2018,252.973022
4/2/2018,247.512665
4/3/2018,250.685059
4/4/2018,253.367157
4/5/2018,255.36673
4/6/2018,249.675644
4/9/2018,250.906128
4/10/2018,254.89563
4/11/2018,253.559464
4/12/2018,255.645523
4/13/2018,254.89563
4/16/2018,256.991364
4/17/2018,259.740753
4/18/2018,259.933044
4/19/2018,258.491058
4/20/2018,256.299194
4/23/2018,256.260742
4/24/2018,252.809601
4/25/2018,253.434433
4/26/2018,256.010803
4/27/2018,256.25116
4/30/2018,254.280426
5/1/2018,254.732254
5/2/2018,253.021103
5/3/2018,252.463531
5/4/2018,255.731979
5/7/2018,256.597229
5/8/2018,256.597229
5/9/2018,259.077454
5/10/2018,261.499969
5/11/2018,262.297882
5/14/2018,262.422882
5/15/2018,260.61557
5/16/2018,261.711456
5/17/2018,261.490387
5/18/2018,260.836639
5/21/2018,262.797729
5/22/2018,262.067108
5/23/2018,262.788147
5/24/2018,262.249786
5/25/2018,261.624939
5/29/2018,258.615997
5/30/2018,262.067108
5/31/2018,260.461731
6/1/2018,263.01886
6/4/2018,264.268585
6/5/2018,264.460876
6/6/2018,266.671906
6/7/2018,266.643097
6/8/2018,267.431396
6/11/2018,267.787018
6/12/2018,268.133179
6/13/2018,267.277557
6/14/2018,267.95047
6/15/2018,267.608673
6/18/2018,267.058228
6/19/2018,266.034668
6/20/2018,266.488495
6/21/2018,264.817963
6/22/2018,265.300781
6/25/2018,261.68924
6/26/2018,262.268646
6/27/2018,260.095917
6/28/2018,261.583008
6/29/2018,261.959656
7/2/2018,262.519714
7/3/2018,261.592651
7/5/2018,263.726685
7/6/2018,265.957367
7/9/2018,268.352203
7/10/2018,269.31778
7/11/2018,267.3479
7/12/2018,269.771698
7/13/2018,269.9841
7/16/2018,269.742706
7/17/2018,270.833862
7/18/2018,271.403625
7/19/2018,270.380035
7/20/2018,270.071014
7/23/2018,270.573181
7/24/2018,271.934723
7/25/2018,274.252289
7/26/2018,273.605255
7/27/2018,271.751282
7/30/2018,270.331787
7/31/2018,271.664337
8/1/2018,271.21048
8/2/2018,272.687958
8/3/2018,273.856323
8/6/2018,274.860626
8/7/2018,275.76828
8/8/2018,275.652405
8/9/2018,275.275879
8/10/2018,273.431488
8/13/2018,272.407898
8/14/2018,274.146027
8/15/2018,272.098907
8/16/2018,274.300568
8/17/2018,275.266144
8/20/2018,275.855225
8/21/2018,276.502228
8/22/2018,276.338074
8/23/2018,275.9711
8/24/2018,277.631989
8/27/2018,279.824005
8/28/2018,279.959229
8/29/2018,281.465637
8/30/2018,280.326172
8/31/2018,280.335785
9/4/2018,279.852997
9/5/2018,279.099762
9/6/2018,278.259705
9/7/2018,277.718964
9/10/2018,278.201721
9/11/2018,279.11908
9/12/2018,279.186707
9/13/2018,280.837921
9/14/2018,280.88623
9/17/2018,279.399139
9/18/2018,280.915222
9/19/2018,281.214539
9/20/2018,283.4935
9/21/2018,283.234467
9/24/2018,282.293549
9/25/2018,282.031647
9/26/2018,281.187744
9/27/2018,281.97345
9/28/2018,282.002502
10/1/2018,282.9823
10/2/2018,282.817352
10/3/2018,282.972595
10/4/2018,280.760895
10/5/2018,279.189484
10/8/2018,279.189484
10/9/2018,278.782104
10/10/2018,269.954987
10/11/2018,264.008789
10/12/2018,267.675446
10/15/2018,266.171906
10/16/2018,271.992004
10/17/2018,272.040497
