Date,Open,High,Low,Close,Adj Close,Volume
2018-03-23,264.170013,264.540009,257.829987,258.049988,248.070251,183534800
2018-03-26,262.130005,265.429993,259.410004,265.109985,254.857224,141956100
2018-03-27,266.170013,266.769989,258.839996,260.600006,250.521652,129941400
2018-03-28,260.750000,262.640015,258.579987,259.829987,249.781372,146452300
2018-03-29,261.119995,265.260010,259.839996,263.149994,252.973022,111601600
2018-04-02,262.549988,263.130005,254.669998,257.470001,247.512665,186286300
2018-04-03,258.869995,261.309998,256.839996,260.769989,250.685059,119956900
2018-04-04,256.750000,264.359985,256.600006,263.559998,253.367157,123715300
2018-04-05,265.549988,266.640015,264.320007,265.640015,255.366730,82652600
2018-04-06,263.420013,265.109985,258.000000,259.720001,249.675644,179521200
2018-04-09,261.369995,264.839996,259.940002,261.000000,250.906128,105442900
2018-04-10,264.269989,266.040009,262.980011,265.149994,254.895630,103529000
2018-04-11,263.470001,265.640015,263.390015,263.760010,253.559464,91140200
2018-04-12,265.260010,267.000000,265.059998,265.929993,255.645523,68890500
2018-04-13,267.410004,267.540009,264.010010,265.149994,254.895630,85079200
2018-04-16,267.000000,268.200012,266.070007,267.329987,256.991364,63405300
2018-04-17,269.329987,270.869995,268.750000,270.190002,259.740753,64682000
2018-04-18,270.690002,271.299988,269.869995,270.390015,259.933044,57303900
2018-04-19,269.649994,269.880005,267.720001,268.890015,258.491058,77655900
2018-04-20,268.809998,269.059998,265.609985,266.609985,256.299194,99953100
2018-04-23,267.260010,267.890015,265.350006,266.570007,256.260742,65558000
2018-04-24,267.730011,267.980011,261.279999,262.980011,252.809601,112885500
2018-04-25,262.910004,264.130005,260.850006,263.630005,253.434433,103840900
2018-04-26,264.790009,267.250000,264.290009,266.309998,256.010803,67731900
2018-04-27,267.000000,267.339996,265.500000,266.559998,256.251160,57053600
2018-04-30,267.260010,267.890015,264.429993,264.510010,254.280426,82182300
2018-05-01,263.869995,265.100006,262.109985,264.980011,254.732254,74203400
2018-05-02,264.760010,265.679993,262.760010,263.200012,253.021103,86368900
2018-05-03,262.260010,263.359985,259.049988,262.619995,252.463531,136311500
2018-05-04,261.519989,266.790009,261.149994,266.019989,255.731979,91222100
2018-05-07,266.890015,268.019989,266.109985,266.920013,256.597229,55304900
2018-05-08,266.500000,267.329987,265.149994,266.920013,256.597229,67499200
2018-05-09,267.679993,269.869995,267.089996,269.500000,259.077454,59666100
2018-05-10,270.339996,272.390015,270.220001,272.019989,261.499969,72063900
2018-05-11,272.160004,273.149994,271.579987,272.850006,262.297882,59871500
2018-05-14,273.339996,274.079987,272.359985,272.980011,262.422882,54790600
2018-05-15,271.589996,271.609985,270.029999,271.100006,260.615570,87036100
2018-05-16,271.140015,272.760010,271.109985,272.239990,261.711456,53942600
2018-05-17,271.940002,273.230011,271.130005,272.010010,261.490387,56536400
2018-05-18,271.619995,272.029999,270.929993,271.329987,260.836639,64368000
2018-05-21,273.010010,273.980011,272.570007,273.369995,262.797729,58025900
2018-05-22,273.959991,274.250000,272.239990,272.609985,262.067108,52966400
2018-05-23,271.170013,273.390015,270.989990,273.359985,262.788147,64694200
2018-05-24,272.910004,273.220001,270.779999,272.799988,262.249786,76043800
2018-05-25,272.149994,272.859985,271.579987,272.149994,261.624939,56374800
2018-05-29,270.309998,271.170013,267.760010,269.019989,258.615997,115908600
2018-05-30,270.500000,273.109985,270.420013,272.609985,262.067108,69678400
2018-05-31,272.149994,272.489990,270.260010,270.940002,260.461731,93519900
2018-06-01,272.410004,273.940002,272.329987,273.600006,263.018860,71258400
2018-06-04,274.529999,275.190002,274.260010,274.899994,264.268585,45385200
2018-06-05,275.049988,275.529999,274.179993,275.100006,264.460876,51135000
2018-06-06,275.790009,277.519989,275.089996,277.399994,266.671906,62732200
2018-06-07,277.950012,278.279999,276.339996,277.369995,266.643097,72969400
2018-06-08,276.850006,278.250000,276.660004,278.190002,267.431396,72139700
2018-06-11,278.440002,279.369995,278.309998,278.559998,267.787018,58892500
2018-06-12,279.029999,279.329987,278.190002,278.920013,268.133179,72329000
2018-06-13,279.190002,279.480011,277.799988,278.029999,267.277557,79070600
2018-06-14,279.010010,279.329987,278.059998,278.730011,267.950470,77097600
2018-06-15,276.600006,277.510010,275.350006,277.130005,267.608673,120041600
2018-06-18,275.489990,276.700012,274.950012,276.559998,267.058228,52917600
2018-06-19,274.000000,275.750000,273.529999,275.500000,266.034668,97531500
2018-06-20,276.269989,276.720001,275.589996,275.970001,266.488495,53785500
2018-06-21,275.959991,275.980011,273.679993,274.239990,264.817963,71061400
2018-06-22,275.660004,275.790009,274.489990,274.739990,265.300781,54898500
2018-06-25,273.440002,273.619995,269.100006,271.000000,261.689240,137854200
2018-06-26,271.640015,272.559998,270.790009,271.600006,262.268646,68547400
2018-06-27,272.260010,273.869995,269.179993,269.350006,260.095917,105110700
2018-06-28,269.290009,271.750000,268.489990,270.890015,261.583008,76650500
2018-06-29,272.119995,273.660004,271.149994,271.279999,261.959656,97592500
2018-07-02,269.510010,272.040009,269.239990,271.859985,262.519714,63554800
2018-07-03,272.869995,272.980011,270.420013,270.899994,261.592651,42187100
2018-07-05,272.170013,273.179993,270.959991,273.109985,263.726685,56925900
2018-07-06,273.140015,275.839996,272.709991,275.420013,265.957367,66493700
2018-07-09,276.549988,277.959991,276.500000,277.899994,268.352203,50550400
2018-07-10,278.410004,279.010010,278.079987,278.899994,269.317780,51966800
