Date,Open,High,Low,Close,Adj Close,Volume
2018-03-23,66.000000,66.169998,64.250000,64.279999,62.732296,20950800
2018-03-26,65.589996,66.809998,64.680000,66.720001,65.113548,25125800
2018-03-27,67.129997,67.169998,64.080002,64.580002,63.025074,29748600
2018-03-28,64.430000,65.209999,63.770000,64.150002,62.605427,26811000
2018-03-29,64.610001,66.070000,64.160004,65.419998,63.844856,17684100
2018-04-02,65.160004,65.449997,63.150002,63.860001,62.322407,26017100
2018-04-03,64.339996,64.639999,63.410000,64.489998,62.937237,18050700
2018-04-04,63.310001,65.570000,63.169998,65.389999,63.815571,18149200
2018-04-05,65.989998,66.089996,65.220001,65.660004,64.079063,16369100
2018-04-06,64.980003,65.580002,63.770000,64.050003,62.507832,20238900
2018-04-09,64.519997,65.809998,64.470001,64.550003,62.995800,10929700
2018-04-10,65.570000,66.410004,65.209999,66.139999,64.547508,15648900
2018-04-11,65.730003,66.339996,65.639999,65.750000,64.166893,8657800
2018-04-12,66.160004,66.830002,66.070000,66.540001,64.937866,10628000
2018-04-13,67.000000,67.029999,66.000000,66.320000,64.723175,11210800
2018-04-16,66.779999,67.080002,66.389999,66.830002,65.220894,9738700
2018-04-17,67.419998,68.290001,67.300003,68.070000,66.431046,15222800
2018-04-18,68.000000,68.150002,67.480003,67.889999,66.255386,9882200
2018-04-19,67.459999,67.529999,66.900002,67.139999,65.523422,12905800
2018-04-20,66.940002,66.989998,65.930000,66.209999,64.615814,16238500
2018-04-23,66.459999,66.650002,65.660004,65.970001,64.381607,18960300
2018-04-24,66.349998,66.459999,64.349998,64.820000,63.259293,17423800
2018-04-25,64.919998,65.050003,64.000000,64.830002,63.269051,15290800
2018-04-26,65.639999,66.269997,65.370003,66.010002,64.420631,16543400
2018-04-27,66.669998,66.720001,65.540001,65.889999,64.303513,13156500
2018-04-30,66.059998,66.470001,65.379997,65.459999,63.883884,8686100
2018-05-01,65.370003,66.320000,65.209999,66.279999,64.684128,9273900
2018-05-02,66.699997,66.949997,66.089996,66.209999,64.615814,13293700
2018-05-03,65.910004,66.610001,65.330002,66.360001,64.762207,15545400
2018-05-04,66.110001,67.739998,66.029999,67.620003,65.991867,10841300
2018-05-07,67.940002,68.410004,67.830002,68.089996,66.450554,13457400
2018-05-08,67.980003,68.300003,67.669998,68.239998,66.596947,15147400
2018-05-09,68.410004,69.080002,68.190002,69.080002,67.416725,14413300
2018-05-10,69.400002,70.029999,69.330002,69.980003,68.295052,11566300
2018-05-11,69.910004,70.150002,69.650002,69.879997,68.197456,8760600
2018-05-14,70.110001,70.419998,69.800003,69.870003,68.187698,10130900
2018-05-15,69.379997,69.440002,68.849998,69.209999,67.543602,14262600
2018-05-16,69.320000,69.680000,69.160004,69.519997,67.846123,6680500
2018-05-17,69.269997,69.739998,68.879997,69.160004,67.494804,10800100
2018-05-18,68.930000,69.239998,68.809998,68.870003,67.211777,7882900
2018-05-21,69.500000,69.809998,69.120003,69.470001,67.797340,11289200
2018-05-22,69.809998,69.910004,69.220001,69.370003,67.699745,7391000
2018-05-23,68.800003,69.879997,68.790001,69.879997,68.197456,14693800
