Date,Open,High,Low,Close,Adj Close,Volume
2018-03-23,49.759998,50.209999,48.959999,49.060001,46.335453,17334300
2018-03-26,49.220001,49.639999,49.119999,49.570000,46.817127,13759600
2018-03-27,49.639999,50.799999,49.480000,50.279999,47.487701,21456000
2018-03-28,50.340000,50.540001,49.930000,50.259998,47.468811,23173100
2018-03-29,50.410000,50.770000,50.320000,50.529999,47.723816,15464500
2018-04-02,50.619999,50.860001,49.779999,50.139999,47.355476,17792600
2018-04-03,50.049999,50.549999,49.919998,50.310001,47.516041,13798800
2018-04-04,50.299999,50.549999,49.889999,50.419998,47.619926,16357300
2018-04-05,50.410000,50.970001,49.849998,50.820000,47.997715,14286300
2018-04-06,50.889999,51.000000,50.310001,50.419998,47.619926,14312000
2018-04-09,50.459999,50.869999,50.290001,50.520000,47.714375,11756100
2018-04-10,50.529999,50.590000,50.020000,50.130001,47.346035,14091200
2018-04-11,50.110001,50.290001,49.889999,50.060001,47.279919,8024100
2018-04-12,50.070000,50.200001,49.299999,49.400002,46.656574,12078800
2018-04-13,49.490002,50.009998,49.490002,49.790001,47.024910,10437300
2018-04-16,49.900002,50.500000,49.869999,50.470001,47.667152,15397600
2018-04-17,50.590000,51.160000,50.380001,50.980000,48.148827,13194500
2018-04-18,51.040001,51.490002,50.779999,50.790001,47.969379,14120000
2018-04-19,50.610001,50.880001,50.349998,50.759998,47.941048,15167700
2018-04-20,50.700001,50.820000,50.139999,50.299999,47.506592,14080000
2018-04-23,50.369999,50.619999,50.139999,50.330002,47.534927,11937000
2018-04-24,50.369999,50.980000,50.290001,50.669998,47.856049,16904400
2018-04-25,50.490002,50.860001,50.299999,50.680000,47.865490,13407500
2018-04-26,50.730000,51.259998,50.500000,51.189999,48.347164,11767100
2018-04-27,51.130001,51.900002,51.029999,51.709999,48.838291,17157300
2018-04-30,51.790001,51.959999,51.509998,51.560001,48.696613,12746000
2018-05-01,51.560001,51.650002,51.310001,51.400002,48.545502,10971300
2018-05-02,51.410000,51.590000,51.150002,51.349998,48.498280,12980300
2018-05-03,51.250000,51.520000,50.700001,51.279999,48.432163,16480100
2018-05-04,51.369999,51.740002,51.369999,51.509998,48.649391,11743400
2018-05-07,51.480000,51.590000,51.169998,51.240002,48.394390,8522000
2018-05-08,51.029999,51.119999,49.869999,49.959999,47.185471,23147900
2018-05-09,49.970001,50.060001,49.419998,49.610001,46.854908,22150500
2018-05-10,50.029999,50.320000,49.759998,50.310001,47.516041,13961400
2018-05-11,50.360001,50.520000,50.180000,50.380001,47.582150,6478900
2018-05-14,50.459999,50.549999,49.970001,50.189999,47.402699,8512800
2018-05-15,49.889999,50.119999,49.529999,49.770000,47.006023,11070700
2018-05-16,49.790001,49.860001,49.189999,49.380001,46.637684,13541300
2018-05-17,49.389999,49.529999,48.880001,48.980000,46.259899,11276000
2018-05-18,49.119999,49.279999,48.610001,48.990002,46.269341,11810400
2018-05-21,49.049999,49.380001,48.830002,49.240002,46.505459,10742000
2018-05-22,49.220001,49.709999,49.220001,49.419998,46.675461,11025700
