Date,Adj Close
3/23/2018,62.732296
3/26/2018,65.113548
3/27/2018,63.025074
3/28/2018,62.605427
3/29/2018,63.844856
4/2/2018,62.322407
4/3/2018,62.937237
4/4/2018,63.815571
4/5/2018,64.079063
4/6/2018,62.507832
4/9/2018,62.9958
4/10/2018,64.547508
4/11/2018,64.166893
4/12/2018,64.937866
4/13/2018,64.723175
4/16/2018,65.220894
4/17/2018,66.431046
4/18/2018,66.255386
4/19/2018,65.523422
4/20/2018,64.615814
4/23/2018,64.381607
4/24/2018,63.259293
4/25/2018,63.269051
4/26/2018,64.420631
4/27/2018,64.303513
4/30/2018,63.883884
5/1/2018,64.684128
5/2/2018,64.615814
5/3/2018,64.762207
5/4/2018,65.991867
5/7/2018,66.450554
5/8/2018,66.596947
5/9/2018,67.416725
5/10/2018,68.295052
5/11/2018,68.197456
5/14/2018,68.187698
5/15/2018,67.543602
5/16/2018,67.846123
5/17/2018,67.494804
5/18/2018,67.211777
5/21/2018,67.79734
5/22/2018,67.699745
5/23/2018,68.197456
5/24/2018,68.119385
5/25/2018,68.070587
5/29/2018,67.699745
5/30/2018,68.197456
5/31/2018,68.216972
6/1/2018,69.378319
6/4/2018,69.934593
6/5/2018,70.178596
6/6/2018,70.63726
6/7/2018,70.071236
6/8/2018,69.954117
6/11/2018,70.032196
6/12/2018,70.373772
6/13/2018,70.012672
6/14/2018,70.510399
6/15/2018,70.241074
6/18/2018,70.31942
6/19/2018,69.957054
6/20/2018,70.103958
6/21/2018,69.565292
6/22/2018,69.34005
6/25/2018,67.900352
6/26/2018,68.174583
6/27/2018,67.244171
6/28/2018,68.066849
6/29/2018,68.037468
7/2/2018,68.644676
7/3/2018,67.831802
7/5/2018,68.79158
7/6/2018,69.594666
7/9/2018,70.123535
7/10/2018,70.290031
7/11/2018,70.015816
7/12/2018,71.122513
7/13/2018,71.044159
7/16/2018,70.87767
7/17/2018,71.406525
7/18/2018,71.289009
7/19/2018,71.034363
7/20/2018,71.053963
7/23/2018,71.416328
7/24/2018,71.808083
7/25/2018,72.709106
7/26/2018,71.592606
7/27/2018,70.368385
7/30/2018,69.271492
7/31/2018,69.457573
8/1/2018,70.084366
8/2/2018,70.965797
8/3/2018,71.220444
8/6/2018,71.602402
8/7/2018,71.876625
8/8/2018,72.072502
8/9/2018,72.101898
8/10/2018,71.524048
8/13/2018,71.426117
8/14/2018,71.866829
8/15/2018,71.220444
8/16/2018,71.533852
8/17/2018,71.641579
8/20/2018,71.533852
8/21/2018,71.651382
8/22/2018,71.866829
8/23/2018,72.023537
8/24/2018,72.748276
8/27/2018,73.414261
8/28/2018,73.541573
8/29/2018,74.207558
8/30/2018,73.9823
8/31/2018,74.041054
9/4/2018,73.757027
9/5/2018,72.836433
9/6/2018,72.307556
9/7/2018,72.062714
9/10/2018,72.287971
9/11/2018,72.904984
9/12/2018,72.601364
9/13/2018,73.453438
9/14/2018,73.394669
9/17/2018,72.474045
9/18/2018,72.934364
9/19/2018,72.748276
9/20/2018,73.61013
9/21/2018,73.31926
9/24/2018,73.682854
9/25/2018,73.594398
9/26/2018,73.31926
9/27/2018,73.75164
9/28/2018,74.026802
10/1/2018,74.380577
10/2/2018,74.390396
10/3/2018,74.616417
10/4/2018,73.270119
10/5/2018,72.346382
10/8/2018,71.530739
10/9/2018,71.786247
10/10/2018,68.307487
10/11/2018,67.442711
10/12/2018,69.604645
10/15/2018,68.464714
10/16/2018,70.528381
10/17/2018,70.204094
10/18/2018,68.828323
10/19/2018,68.798836
10/22/2018,69.36879
10/23/2018,69.10347
10/24/2018,66.007957
10/25/2018,68.278
10/26/2018,66.912048
10/29/2018,65.781944
10/30/2018,66.518974
10/31/2018,68.10112
11/1/2018,68.897102
11/2/2018,67.550812
11/5/2018,67.482018
11/6/2018,67.904572
11/7/2018,69.899445
11/8/2018,69.8405
11/9/2018,68.631775
11/12/2018,66.214333
11/13/2018,66.292946
11/14/2018,65.496964
11/15/2018,67.138069
11/16/2018,67.029976
11/19/2018,64.474945
11/20/2018,63.08934
11/21/2018,63.551208
11/23/2018,62.97142
11/26/2018,64.396332
11/27/2018,64.524086
11/28/2018,66.784302
11/29/2018,66.135712
11/30/2018,66.764648
12/3/2018,68.238686
12/4/2018,65.65419
12/6/2018,65.80159
12/7/2018,63.482418
12/10/2018,64.357025
12/11/2018,64.435646
12/12/2018,64.936829
12/13/2018,65.044914
12/14/2018,63.452946
12/17/2018,62.106647
12/18/2018,62.597996
12/19/2018,61.359787
12/20/2018,60.259171
12/21/2018,58.428349
12/24/2018,56.868942
12/26/2018,60.303581
12/27/2018,60.737846
12/28/2018,60.599674
12/31/2018,61.172108
1/2/2019,61.21159
1/3/2019,58.122391
1/4/2019,60.698364
1/7/2019,61.241199
1/8/2019,61.754421
