Date,Adj Close
3/23/2018,97.904999
3/26/2018,100.797783
3/27/2018,98.823662
3/28/2018,97.621574
3/29/2018,98.989792
4/2/2018,96.194733
4/3/2018,97.416344
4/4/2018,99.204796
4/5/2018,100.533897
4/6/2018,98.393639
4/9/2018,98.159096
4/10/2018,99.351395
4/11/2018,99.048416
4/12/2018,99.478432
4/13/2018,98.921371
4/16/2018,99.664124
4/17/2018,101.520966
4/18/2018,101.99984
4/19/2018,101.677345
4/20/2018,100.641411
4/23/2018,100.8564
4/24/2018,99.263435
4/25/2018,99.673897
4/26/2018,101.286423
4/27/2018,101.74575
4/30/2018,101.345055
5/1/2018,101.48188
5/2/2018,100.788002
5/3/2018,100.338455
5/4/2018,101.657784
5/7/2018,101.99984
5/8/2018,101.569839
5/9/2018,101.921661
5/10/2018,102.293022
5/11/2018,102.508034
5/14/2018,102.703499
5/15/2018,102.107353
5/16/2018,102.957581
5/17/2018,102.61554
5/18/2018,102.48848
5/21/2018,103.055305
5/22/2018,102.595993
5/23/2018,103.338722
5/24/2018,103.563515
5/25/2018,103.719872
5/29/2018,102.918495
5/30/2018,103.856689
5/31/2018,103.358276
6/1/2018,104.12056
6/4/2018,105.283539
6/5/2018,105.899223
6/6/2018,106.886299
6/7/2018,107.199028
6/8/2018,107.423805
6/11/2018,107.853806
6/12/2018,108.37178
6/13/2018,108.537918
6/14/2018,109.671585
6/15/2018,109.851868
6/18/2018,109.665688
6/19/2018,109.528519
6/20/2018,110.047852
6/21/2018,109.263954
6/22/2018,109.077782
6/25/2018,106.706528
6/26/2018,107.470818
6/27/2018,106.079414
6/28/2018,106.912292
6/29/2018,107.098473
7/2/2018,107.245438
7/3/2018,106.706528
7/5/2018,107.235657
7/6/2018,108.078331
7/9/2018,109.371742
7/10/2018,109.606895
7/11/2018,109.352135
7/12/2018,110.077232
7/13/2018,110.322205
7/16/2018,110.596565
7/17/2018,110.704353
7/18/2018,110.635757
7/19/2018,110.380989
7/20/2018,109.891068
7/23/2018,109.773491
7/24/2018,109.450142
7/25/2018,110.253601
7/26/2018,109.675491
7/27/2018,109.391327
7/30/2018,108.519264
7/31/2018,109.028778
8/1/2018,108.489868
8/2/2018,109.234566
8/3/2018,109.606895
8/6/2018,110.341805
8/7/2018,110.851326
8/8/2018,110.968903
8/9/2018,111.38044
8/10/2018,110.449585
8/13/2018,109.891068
8/14/2018,110.959099
8/15/2018,109.606895
8/16/2018,110.145828
8/17/2018,110.24382
8/20/2018,111.027695
8/21/2018,111.909569
8/22/2018,112.027161
8/23/2018,111.919373
8/24/2018,112.575882
8/27/2018,113.300964
8/28/2018,113.526337
8/29/2018,114.800148
8/30/2018,114.143646
8/31/2018,114.594376
9/4/2018,114.809944
9/5/2018,113.575325
9/6/2018,113.261772
9/7/2018,113.251984
9/10/2018,113.673309
9/11/2018,114.584579
9/12/2018,114.800148
9/13/2018,114.996132
9/14/2018,114.56498
9/17/2018,113.144188
9/18/2018,114.584579
9/19/2018,114.633575
9/20/2018,115.417458
9/21/2018,114.907394
9/24/2018,114.160484
9/25/2018,114.642036
9/26/2018,114.907394
9/27/2018,115.300514
9/28/2018,115.202225
10/1/2018,114.848427
10/2/2018,113.295624
10/3/2018,112.912346
10/4/2018,111.143318
10/5/2018,110.307953
10/8/2018,110.592964
10/9/2018,110.268646
10/10/2018,106.553711
10/11/2018,104.67659
10/12/2018,106.612679
10/15/2018,106.366982
10/16/2018,108.499626
10/17/2018,107.605286
10/18/2018,105.541451
10/19/2018,104.509506
10/22/2018,104.932114
10/23/2018,104.951767
10/24/2018,101.816673
10/25/2018,104.892807
10/26/2018,101.629951
10/29/2018,100.735603
10/30/2018,102.249107
10/31/2018,103.56604
11/1/2018,105.679031
11/2/2018,106.11145
11/5/2018,106.258873
11/6/2018,106.730606
11/7/2018,109.620003
11/8/2018,109.64949
11/9/2018,108.12616
11/12/2018,105.954216
11/13/2018,105.905075
11/14/2018,105.109016
11/15/2018,104.951767
11/16/2018,104.538994
11/19/2018,101.983742
11/20/2018,99.674202
11/21/2018,100.715965
11/23/2018,100.26387
11/26/2018,102.514465
11/27/2018,102.819122
11/28/2018,105.855934
11/29/2018,105.364532
11/30/2018,106.131111
12/3/2018,108.116341
12/4/2018,104.22451
12/6/2018,104.725723
12/7/2018,101.590637
12/10/2018,101.669258
12/11/2018,101.708565
12/12/2018,102.779816
12/13/2018,102.268753
12/14/2018,100.568535
12/17/2018,98.01329
12/18/2018,98.779861
12/19/2018,96.82412
12/20/2018,94.652168
12/21/2018,92.507217
12/24/2018,90.750999
12/26/2018,96.128174
12/27/2018,96.641228
12/28/2018,96.651093
12/31/2018,97.687057
1/2/2019,98.427048
1/3/2019,96.295906
1/4/2019,99.482742
1/7/2019,101.732277
1/8/2019,102.85704
1/9/2019,103.379959
1/10/2019,103.083984
1/11/2019,103.182648
1/14/2019,102.551193
1/15/2019,103.478638
1/16/2019,103.241844
1/17/2019,103.942345
1/18/2019,105.382835
1/22/2019,103.804214
1/23/2019,104.011414
1/24/2019,104.445541
1/25/2019,105.599899
1/28/2019,104.98819
1/29/2019,104.307411
1/30/2019,106.359619
1/31/2019,107.326523
2/1/2019,105.757767
2/4/2019,106.44841
2/5/2019,107.444923
2/6/2019,107.000931
2/7/2019,106.122826
2/8/2019,105.698563
2/11/2019,105.886024
2/12/2019,107.513985
2/13/2019,108.244095
2/14/2019,107.849442
2/15/2019,108.589417
2/19/2019,109.033401
2/20/2019,109.250465
2/21/2019,109.033401
2/22/2019,109.625389
2/25/2019,109.26033
2/26/2019,109.408325
2/27/2019,109.329391
2/28/2019,108.737411
3/1/2019,109.615524
3/4/2019,109.270203
3/5/2019,109.546455
3/6/2019,109.033401
3/7/2019,107.711304
3/8/2019,106.961464
3/11/2019,108.431557
3/12/2019,108.737411
3/13/2019,109.122208
3/14/2019,108.796608
3/15/2019,109.494568
3/18/2019,110.553871
3/19/2019,111.108276
3/20/2019,111.26667
3/21/2019,112.791275
3/22/2019,110.553871
3/25/2019,111.207275
3/26/2019,111.68248
3/27/2019,111.454781
3/28/2019,112.127983
3/29/2019,112.712082
4/1/2019,113.949585
4/2/2019,113.929787
4/3/2019,114.731689
4/4/2019,115.6623
4/5/2019,116.345406
4/8/2019,116.761208
4/9/2019,115.711792
4/10/2019,116.266205
4/11/2019,116.414696
4/12/2019,117.137405
4/15/2019,117.375008
4/16/2019,117.889816
4/17/2019,118.117508
4/18/2019,118.077904
4/22/2019,117.632401
4/23/2019,119.038216
4/24/2019,119.14711
4/25/2019,118.523407
4/26/2019,119.463921
4/29/2019,119.048119
4/30/2019,118.869919
5/1/2019,117.4245
5/2/2019,117.513603
5/3/2019,118.89962
5/6/2019,118.17691
5/7/2019,116.384995
5/8/2019,116.424599
5/9/2019,115.949402
5/10/2019,116.117699
5/13/2019,112.66259
5/14/2019,113.801079
5/15/2019,114.573288
5/16/2019,115.632607
5/17/2019,114.751488
5/20/2019,113.93969
5/21/2019,114.731689
5/22/2019,113.553589
5/23/2019,112.147774
5/24/2019,112.29628
5/28/2019,111.553772
5/29/2019,110.563774
5/30/2019,111.286476
5/31/2019,109.831169
6/3/2019,108.910461
6/4/2019,111.86068
6/5/2019,112.415085
6/6/2019,112.989281
6/7/2019,114.622795
6/10/2019,115.593002
6/11/2019,116.038498
6/12/2019,116.008797
6/13/2019,117.048309
6/14/2019,117.305702
6/17/2019,117.355209
6/18/2019,118.246216
6/19/2019,118.464012
6/20/2019,119.285721
6/21/2019,118.733376
6/24/2019,118.09758
6/25/2019,116.965088
6/26/2019,117.342598
6/27/2019,118.077721
6/28/2019,118.415482
7/1/2019,119.458572
7/2/2019,119.716866
7/3/2019,120.759949
7/5/2019,120.899025
7/8/2019,121.048035
7/9/2019,121.177193
7/10/2019,121.614288
7/11/2019,121.86264
7/12/2019,123.263367
7/15/2019,123.660728
7/16/2019,123.501785
7/17/2019,122.319611
7/18/2019,122.160675
7/19/2019,121.356003
7/22/2019,121.425545
7/23/2019,122.250076
7/24/2019,122.865997
7/25/2019,122.180534
7/26/2019,122.736855
7/29/2019,122.1408
7/30/2019,121.316261
7/31/2019,119.925476
8/1/2019,118.29628
8/2/2019,117.322716
8/5/2019,114.173584
8/6/2019,115.912071
8/7/2019,116.378975
8/8/2019,118.624107
8/9/2019,117.511475
8/12/2019,115.802788
8/13/2019,117.710152
8/14/2019,114.024567
8/15/2019,113.835815
8/16/2019,115.127266
8/19/2019,116.577652
8/20/2019,116.607452
8/21/2019,118.852585
8/22/2019,118.882385
8/23/2019,115.723312
8/26/2019,116.865753
8/27/2019,116.289566
8/28/2019,117.739952
8/29/2019,119.508247
8/30/2019,118.792984
9/3/2019,118.306198
9/4/2019,119.478439
9/5/2019,121.763298
9/6/2019,122.061333
9/9/2019,122.528229
9/10/2019,122.041458
9/11/2019,122.269943
9/12/2019,122.856056
9/13/2019,122.607704
9/16/2019,121.038109
9/17/2019,121.773239
9/18/2019,121.713631
9/19/2019,121.385803
9/20/2019,119.994392
9/23/2019,120.41301
9/24/2019,119.127243
9/25/2019,120.213669
9/26/2019,119.695374
9/27/2019,119.276756
9/30/2019,120.303368
10/1/2019,119.296692
10/2/2019,117.153755
10/3/2019,117.721886
10/4/2019,118.828239
10/7/2019,118.309944
10/8/2019,117.064049
10/9/2019,118.06076
10/10/2019,118.848167
10/11/2019,120.193733
10/14/2019,120.133926
10/15/2019,121.190445
10/16/2019,121.688805
10/17/2019,122.007759
10/18/2019,121.768539
10/21/2019,122.197128
10/22/2019,121.419693
10/23/2019,120.861534
10/24/2019,120.801727
10/25/2019,120.662186
10/28/2019,121.040939
10/29/2019,120.35321
10/30/2019,121.100746
10/31/2019,120.452881
11/1/2019,121.250252
11/4/2019,121.310051
11/5/2019,121.489464
11/6/2019,121.619034
11/7/2019,120.891434
11/8/2019,120.941269
11/11/2019,120.692085
11/12/2019,120.612358
11/13/2019,120.233597
11/14/2019,120.751892
11/15/2019,120.971176
11/18/2019,121.389793
11/19/2019,120.054192
11/20/2019,119.775108
11/21/2019,119.097343
11/22/2019,119.91465
11/25/2019,120.971176
11/26/2019,121.798439
11/27/2019,122.844994
11/29/2019,122.047615
12/2/2019,121.040939
12/3/2019,119.824951
12/4/2019,120.492744
12/5/2019,120.373138
12/6/2019,121.339951
12/9/2019,121.489464
12/10/2019,121.280151
12/11/2019,121.589134
12/12/2019,122.655617
12/13/2019,122.765251
12/16/2019,123.303482
12/17/2019,123.851677
12/18/2019,123.971275
12/19/2019,124.359993
12/20/2019,124.550003
12/23/2019,124.260002
12/24/2019,124.540001
12/26/2019,126.059998
12/27/2019,126.050003
12/30/2019,125.239998
12/31/2019,125.419998
1/2/2020,126.910004
1/3/2020,125.830002
1/6/2020,126.18
1/7/2020,125.980003
1/8/2020,126.360001
1/9/2020,127.029999
1/10/2020,126.339996
1/13/2020,126.739998
1/14/2020,126.699997
1/15/2020,126.410004
1/16/2020,127.540001
1/17/2020,127.989998
1/21/2020,127.599998
1/22/2020,127.540001
1/23/2020,127.730003
1/24/2020,125.949997
1/27/2020,124.07
1/28/2020,125.279999
1/29/2020,125.209999
1/30/2020,125
1/31/2020,125.32
2/3/2020,126.209999
2/4/2020,128.509995
2/5/2020,129.160004
2/6/2020,128.869995
2/7/2020,128.309998
2/10/2020,129.759995
2/11/2020,130.779999
2/12/2020,132.119995
2/13/2020,131.889999
2/14/2020,131.690002
2/18/2020,131.679993
2/19/2020,132.270004
2/20/2020,132.320007
2/21/2020,130.300003
2/24/2020,125.82
2/25/2020,122.459999
2/26/2020,121.489998
2/27/2020,116.580002
2/28/2020,115.830002
3/2/2020,119.809998
3/3/2020,116.910004
3/4/2020,120.949997
3/5/2020,116.440002
3/6/2020,114.650002
3/9/2020,107.43
3/10/2020,113.370003
3/11/2020,107.169998
3/12/2020,96.339996
3/13/2020,102.300003
3/16/2020,89.339996
3/17/2020,92.779999
3/18/2020,87.449997
3/19/2020,90.5
3/20/2020,87.809998
