Date,Adj Close
3/23/2018,54.003269
3/26/2018,55.111866
3/27/2018,54.55275
3/28/2018,53.858669
3/29/2018,54.890144
4/2/2018,53.694794
4/3/2018,54.456348
4/4/2018,54.813026
4/5/2018,55.834869
4/6/2018,54.475628
4/9/2018,54.774467
4/10/2018,55.902348
4/11/2018,55.487827
4/12/2018,56.075867
4/13/2018,56.018032
4/16/2018,56.769939
4/17/2018,57.415825
4/18/2018,57.830345
4/19/2018,57.184464
4/20/2018,56.875984
4/23/2018,56.712109
4/24/2018,55.179348
4/25/2018,55.478184
4/26/2018,55.825226
4/27/2018,55.680626
4/30/2018,54.95763
5/1/2018,54.909424
5/2/2018,54.784107
5/3/2018,55.034748
5/4/2018,55.719189
5/7/2018,55.699905
5/8/2018,55.584225
5/9/2018,56.38435
5/10/2018,56.78923
5/11/2018,56.769939
5/14/2018,56.991669
5/15/2018,56.818146
5/16/2018,57.49295
5/17/2018,57.627903
5/18/2018,57.705025
5/21/2018,58.013512
5/22/2018,57.531509
5/23/2018,57.396545
5/24/2018,57.194111
5/25/2018,56.885624
5/29/2018,55.902348
5/30/2018,56.557865
5/31/2018,56.085506
6/1/2018,56.943462
6/4/2018,57.271229
6/5/2018,57.705025
6/6/2018,58.775066
6/7/2018,58.476227
6/8/2018,58.64011
6/11/2018,58.726868
6/12/2018,58.803986
6/13/2018,58.167736
6/14/2018,58.254509
6/15/2018,57.84774
6/18/2018,57.702473
6/19/2018,56.646816
6/20/2018,56.462799
6/21/2018,55.862347
6/22/2018,56.675873
6/25/2018,55.794548
6/26/2018,56.007614
6/27/2018,55.833294
6/28/2018,56.046352
6/29/2018,56.240055
7/2/2018,55.939823
7/3/2018,55.842972
7/5/2018,56.327217
7/6/2018,56.608078
7/9/2018,57.111694
7/10/2018,57.595936
7/11/2018,56.627449
7/12/2018,56.763039
7/13/2018,56.733982
7/16/2018,56.278793
7/17/2018,57.014843
7/18/2018,56.482178
7/19/2018,56.685555
7/20/2018,56.453121
7/23/2018,56.143211
7/24/2018,56.869576
7/25/2018,57.315079
7/26/2018,57.64436
7/27/2018,57.431293
7/30/2018,57.324764
7/31/2018,57.84774
8/1/2018,57.256969
8/2/2018,56.879261
8/3/2018,57.421612
8/6/2018,57.402241
8/7/2018,57.595936
8/8/2018,57.353813
8/9/2018,57.663731
8/10/2018,56.830826
8/13/2018,56.259422
8/14/2018,56.733982
8/15/2018,55.833294
8/16/2018,56.172256
8/17/2018,56.588707
8/20/2018,56.985794
8/21/2018,57.208538
8/22/2018,56.917999
8/23/2018,56.530598
8/24/2018,57.266651
8/27/2018,58.051121
8/28/2018,57.828373
8/29/2018,58.264191
8/30/2018,57.576565
8/31/2018,57.402241
9/4/2018,57.005161
9/5/2018,57.38287
9/6/2018,57.499088
9/7/2018,57.12138
9/10/2018,57.189175
9/11/2018,57.305389
9/12/2018,57.334446
9/13/2018,57.557194
9/14/2018,57.53783
9/17/2018,57.741211
9/18/2018,57.799324
9/19/2018,58.428837
9/20/2018,59.05835
9/21/2018,58.930878
9/24/2018,58.103745
9/25/2018,57.802086
9/26/2018,57.227959
9/27/2018,56.73167
9/28/2018,56.371632
10/1/2018,56.936024
10/2/2018,57.179298
10/3/2018,56.770599
10/4/2018,56.507862
10/5/2018,56.089428
10/8/2018,56.060234
10/9/2018,54.201618
