  DATE           Volume
  19410408       735950 
  19410409       584720 
  19410410       357430 
  19410412       290390 
  19410414       458900 
  19410415       453400 
  19410416       436500 
  19410417       401490 
  19410418       485180 
  19410419       230110 
  19410421       430600 
  19410422       436160 
  19410423       474800 
  19410424       487670 
  19410425       424900 
  19410426       156050 
  19410428       310710 
  19410429       511890 
  19410430       406450 
  19410501       310140 
  19410502       400590 
  19410503       197750 
  19410505       415680 
  19410506       908200 
  19410507       558760 
  19410508       440500 
  19410509       397380 
  19410510       377170 
  19410512       435830 
  19410513       432050 
  19410514       321640 
  19410515       495990 
  19410516       286960 
  19410517       140540 
  19410519       223710 
  19410520       471150 
  19410521       544400 
  19410522       401630 
  19410523       263980 
  19410524       160260 
  19410526       300780 
  19410527       385790 
  19410528       344170 
  19410529       344900 
  19410531       107100 
  19410602       255308 
  19410603       417940 
  19410604       425935 
  19410605       604550 
  19410606       327370 
  19410607       183930 
  19410609       442610 
  19410610       825780 
  19410611       536960 
  19410612       564320 
  19410613       443580 
  19410614       193620 
  19410616       338230 
  19410617       404180 
  19410618       578840 
  19410619       459600 
  19410620       356170 
  19410621       125200 
  19410623       755540 
  19410624       444080 
  19410625       425630 
  19410626       531400 
  19410627       409040 
  19410628       139550 
  19410630       272450 
  19410701       346720 
  19410702       394340 
  19410703       464670 
  19410705       180470 
  19410707       897710 
  19410708      1384373 
  19410709      1097214 
  19410710       839695 
  19410711       806525 
  19410712       268040 
  19410714       562330 
  19410715       703100 
  19410716       643380 
  19410717       455770 
  19410718       423900 
  19410719       223640 
  19410721       905280 
  19410722      1351330 
  19410723       625980 
  19410724       623740 
  19410725       811630 
  19410726       362180 
  19410728       938350 
  19410729       963410 
  19410730       745090 
  19410731       853940 
  19410801       678990 
  19410802       363870 
  19410804       632790 
  19410805       641720 
  19410806       581070 
  19410807       497120 
  19410808       553080 
  19410809       321110 
  19410811       448130 
  19410812       428200 
  19410813       420740 
  19410814       415260 
  19410815       385570 
  19410816       119600 
  19410818       402160 
  19410819       390340 
  19410820       486580 
  19410821       388870 
  19410822       362200 
  19410823       150560 
  19410825       330370 
  19410826       458830 
  19410827       432510 
  19410828       401700 
  19410829       351680 
  19410830       213600 
  19410902       520630 
  19410903       464290 
  19410904       535696 
  19410905       574710 
  19410906       243570 
  19410908       616250 
  19410909       873980 
  19410910       524260 
  19410911       689650 
  19410912       519170 
  19410913       230060 
  19410915       464150 
  19410916       606390 
  19410917       886870 
  19410918       790865 
  19410919       578780 
  19410920       251430 
  19410922       423710 
  19410923       494060 
  19410924       551710 
  19410925      1169990 
  19410926       486380 
  19410927       194420 
  19410929       397960 
  19410930       457180 
  19411001       368795 
  19411002       464927 
  19411003       423550 
  19411004       214170 
  19411006       484500 
  19411007       602120 
  19411008       443840 
  19411009       717370 
  19411010       485020 
  19411011       227050 
  19411014       435420 
  19411015       482700 
  19411016       842360 
  19411017       672010 
  19411018       296130 
  19411020       622990 
  19411021       581424 
  19411022       487140 
  19411023       541020 
  19411024       704810 
  19411025       269140 
  19411027       478800 
  19411028       559730 
  19411029       553250 
  19411030       551860 
  19411031       641490 
  19411101       239630 
  19411103       596880 
  19411105       918600 
  19411106       668240 
  19411107       701270 
  19411108       288780 
  19411110       627100 
  19411112      1017630 
  19411113       830880 
  19411114       840442 
  19411115       353910 
  19411117       628210 
  19411118       678800 
  19411119       801530 
  19411121       853940 
  19411122       364270 
  19411124       820490 
  19411125       835390 
  19411126       850910 
  19411127       811480 
  19411128       868160 
  19411129       450600 
  19411201       836290 
  19411202      1183040 
  19411203      1091490 
  19411204      1127760 
  19411205       977180 
  19411206       519010 
  19411208      2027960 
  19411209      2555200 
  19411210      2088320 
  19411211      1400790 
  19411212      1118501 
  19411213       629310 
  19411215      1109840 
  19411216      1225993 
  19411217      1223500 
  19411218      1313400 
  19411219      1271269 
  19411220       628550 
  19411222      1459865 
  19411223      1419922 
  19411224      1374920 
  19411226      1411108 
  19411227      1162110 
  19411229      2925405 
  19411230      2559207 
  19411231      1750553 
  19420102       582220 
  19420103       516840 
  19420105       720520 
  19420106       801860 
  19420107       629570 
  19420108       532500 
  19420109       654890 
  19420110       293030 
  19420112       491540 
  19420113       725120 
  19420114       610200 
  19420115       445970 
  19420116       478800 
  19420117       221710 
  19420119       428760 
  19420120       487430 
  19420121       583850 
  19420122       429670 
  19420123       431550 
  19420124       291680 
  19420126       599200 
  19420127       549610 
  19420128       457800 
  19420129       423515 
  19420130       377690 
  19420131       228140 
  19420202       330270 
  19420203       373820 
  19420204       501630 
  19420205       439940 
  19420206       431960 
  19420207       223410 
  19420209       404220 
  19420210       639960 
  19420211       415940 
  19420213       319320 
  19420214       167370 
  19420216       376380 
  19420217       389000 
  19420218       343700 
  19420219       345155 
  19420220       326406 
  19420221       213990 
  19420224       393860 
  19420225       339130 
  19420226       353200 
  19420227       362640 
  19420228       234460 
  19420302       325405 
  19420303       409920 
  19420304       375770 
  19420305       449590 
  19420306       641460 
  19420307       271980 
  19420309       309350 
  19420310       334500 
  19420311       414390 
  19420312       455463 
  19420313       339790 
  19420314       174640 
  19420316       318410 
  19420317       501660 
  19420318       336180 
  19420319       274910 
  19420320       277270 
  19420321       160690 
  19420323       281410 
  19420324       363565 
  19420325       316345 
  19420326       301360 
  19420327       313440 
  19420328       131350 
  19420330       229290 
  19420331       279690 
  19420401       281220 
  19420402       371760 
  19420404       176210 
  19420406       335200 
  19420407       308320 
  19420408       295080 
  19420409       347380 
  19420410       295190 
  19420411       142560 
  19420413       237710 
  19420414       556980 
  19420415       347630 
  19420416       262720 
  19420417       418395 
  19420418       184660 
  19420420       240000 
  19420421       270250 
  19420422       257030 
  19420423       429473 
  19420424       390080 
  19420425       156400 
  19420427       281250 
  19420428       312794 
  19420429       412385 
  19420430       278620 
  19420501       300680 
  19420502       155910 
  19420504       259711 
  19420505       272900 
  19420506       267890 
  19420507       343250 
  19420508       313209 
  19420509       208000 
  19420511       290650 
  19420512       249200 
  19420513       336980 
  19420514       278857 
  19420515       257120 
  19420516       122130 
  19420518       216620 
  19420519       377140 
  19420520       405460 
  19420521       558500 
  19420522       329460 
  19420523       131630 
  19420525       233270 
  19420526       284930 
  19420527       433830 
  19420528       353900 
  19420529       247870 
  19420601       308830 
  19420602       316050 
  19420603       334020 
  19420604       524300 
  19420605       486170 
  19420606       192760 
  19420608       355690 
  19420609       397680 
  19420610       313300 
  19420611       281910 
  19420612       220220 
  19420613       108740 
  19420615       262840 
  19420616       278590 
  19420617       388480 
  19420618       359120 
  19420619       287510 
  19420620       127060 
  19420622       313000 
  19420623       207980 
  19420624       243680 
  19420625       245420 
  19420626       289030 
  19420627       113290 
  19420629       262293 
  19420630       248480 
  19420701       206680 
  19420702       343350 
  19420703       356550 
  19420706       420210 
  19420707       332440 
  19420708       576860 
  19420709       844290 
  19420710       435415 
  19420711       153650 
  19420713       278840 
  19420714       372650 
  19420715       385480 
  19420716       265390 
  19420717       282770 
  19420718        99810 
  19420720       213828 
  19420721       283882 
  19420722       435510 
  19420723       333235 
  19420724       261840 
  19420725       115970 
  19420727       259530 
  19420728       264940 
  19420729       292590 
  19420730       250640 
  19420731       307200 
  19420801       114830 
  19420803       279220 
  19420804       319180 
  19420805       289919 
  19420806       248773 
  19420807       212250 
  19420808       101100 
  19420810       209941 
  19420811       258610 
  19420812       283058 
  19420813       317140 
  19420814       379580 
  19420815       126900 
  19420817       293810 
  19420818       556830 
  19420819       503810 
  19420820       305840 
  19420821       370960 
  19420822       180410 
  19420824       376140 
  19420825       345150 
  19420826       357710 
  19420827       271130 
  19420828       300180 
  19420829       137490 
  19420831       247380 
  19420901       291320 
  19420902       269640 
  19420903       282940 
  19420904       309270 
  19420905       145270 
  19420908       399130 
  19420909       361980 
  19420910       344993 
  19420911       376460 
  19420912       116450 
  19420914       312510 
  19420915       386300 
  19420916       378120 
  19420917       407650 
  19420918       417470 
  19420919       178480 
  19420921       320290 
  19420922       521930 
  19420923       700900 
  19420924       851110 
  19420925       680426 
  19420926       226825 
  19420928       401760 
  19420929       426830 
  19420930       341880 
  19421001       556380 
  19421002       904390 
  19421003       445920 
  19421005       785680 
  19421006       700900 
  19421007       656715 
  19421008      1091560 
  19421009      1054470 
  19421010       455800 
  19421013       857200 
  19421014       660010 
  19421015       596370 
  19421016       504890 
  19421017       245250 
  19421019       401090 
  19421020       667330 
  19421021       700500 
  19421022       554130 
  19421023       726930 
  19421024       290180 
  19421026       629100 
  19421027       628640 
  19421028       496950 
  19421029       454940 
  19421030       517060 
  19421031       350210 
  19421102       757360 
  19421104       771830 
  19421105       598360 
  19421106       856830 
  19421107       553280 
  19421109      1207643 
  19421110       772220 
  19421112       704680 
  19421113       665940 
  19421114       260620 
  19421116       521190 
  19421117       666280 
  19421118       514290 
  19421119       502592 
  19421120       658980 
  19421121       310700 
  19421123       632210 
  19421124       636490 
  19421125       565470 
  19421127       524770 
  19421128       283190 
  19421130       472100 
  19421201       561220 
  19421202       539921 
  19421203       630420 
  19421204       530033 
  19421205       246016 
  19421207       494540 
  19421208       618238 
  19421209       616377 
  19421210       573710 
  19421211       641330 
  19421212       340730 
  19421214       684505 
  19421215       696270 
  19421216       906200 
  19421217      1307730 
  19421218      1088284 
  19421219       372060 
  19421221       771176 
  19421222       780250 
  19421223       924278 
  19421224       803648 
  19421226       370695 
  19421228      1201522 
  19421229      1440670 
  19421230      1121924 
  19421231      1051015 
  19430102       259940 
  19430104       620350 
  19430105       673606 
  19430106       554440 
  19430107       710770 
  19430108       801150 
  19430109       437790 
  19430111       810960 
  19430112       633281 
  19430113       632500 
  19430114       681570 
  19430115       998250 
  19430116       504780 
  19430118       708280 
  19430119       771275 
  19430120       518340 
  19430121       810270 
  19430122       883410 
  19430123       321780 
  19430125       803790 
  19430126      1042680 
  19430127      1027160 
  19430128       988240 
  19430129      1225520 
  19430130       612010 
  19430201      1086750 
  19430202      1053130 
  19430203       826240 
  19430204       794630 
  19430205       875470 
  19430206       500250 
  19430208       727160 
  19430209       924044 
  19430210      1495420 
  19430211      1408170 
  19430213       794390 
  19430215      1835840 
  19430216      1182330 
  19430217      1097105 
  19430218      1039540 
  19430219       896750 
  19430220       619820 
  19430223      1427405 
  19430224      1691110 
  19430225      1777290 
  19430226      1438370 
  19430227       942870 
  19430301      2000890 
  19430302      1327610 
  19430303      2017680 
  19430304      2007450 
  19430305      1208870 
  19430306       787800 
  19430308      1245750 
  19430309      1420213 
  19430310       928950 
  19430311      1429710 
  19430312      1972060 
  19430313       829830 
  19430315      1365420 
  19430316      1026620 
  19430317      1268450 
  19430318       865910 
  19430319      1065330 
  19430320       484290 
  19430322       851450 
  19430323      1191970 
  19430324      1161080 
  19430325      2121410 
  19430326      2142880 
  19430327       798030 
  19430329      1999260 
  19430330      1938040 
  19430331      1540290 
  19430401      1741960 
  19430402      1659140 
  19430403       835610 
  19430405      2647920 
  19430406      2463900 
  19430407      2099582 
  19430408      1809640 
  19430409      2521410 
  19430410      1056510 
  19430412      1266000 
  19430413      1408040 
  19430414      1085370 
  19430415      1391520 
  19430416       902949 
  19430417       458805 
  19430419       907440 
  19430420       731860 
  19430421      1141368 
  19430422      1249290 
  19430424       642190 
  19430426      1125305 
  19430427       827870 
  19430428       880170 
  19430429      1340820 
  19430430      1358890 
  19430501       843855 
  19430503      2349090 
  19430504      2805294 
  19430505      2470175 
  19430506      2078020 
  19430507      2149611 
  19430508      1063210 
  19430510      2515490 
  19430511      1788335 
  19430512      1433890 
  19430513      1028307 
  19430514      1626734 
  19430515       640210 
  19430517       848310 
  19430518       930060 
  19430519      1493300 
  19430520      1298770 
  19430521       922440 
  19430522       433380 
  19430524       789775 
  19430525       889260 
  19430526      1321870 
  19430527      1468440 
  19430528      1047729 
  19430529       815990 
  19430601      1259600 
  19430602      1310490 
  19430603      1178560 
  19430604      1254855 
  19430605       732950 
  19430607      1212820 
  19430608      1077520 
  19430609       807560 
  19430610       904900 
  19430611       840510 
  19430612       419260 
  19430614      1352100 
  19430615      1010440 
  19430616       877010 
  19430617       740670 
  19430618       682590 
  19430619       302930 
  19430621       714540 
  19430622       698170 
  19430623       830230 
  19430624       728950 
  19430625      1146660 
  19430626       553500 
  19430628      1029060 
  19430629       807560 
  19430630       942410 
  19430701      1152580 
  19430702       892679 
  19430703       452250 
  19430706       962185 
  19430707       708960 
  19430708       960190 
  19430709      1053300 
  19430710       478170 
  19430712      1054120 
  19430713      1394110 
  19430714      1678948 
  19430715      1223050 
  19430716      1040750 
  19430717       397040 
  19430719       834120 
  19430720       990930 
  19430721       765250 
  19430722       822460 
  19430723       914250 
  19430724       387060 
  19430726      1455740 
  19430727      1786390 
  19430728      1847990 
  19430729      1023590 
  19430730      1224770 
  19430731       823450 
  19430802      1345210 
  19430803      1203830 
  19430804       733790 
  19430805       541630 
  19430806       614920 
  19430807       290760 
  19430809       563440 
  19430810       651030 
  19430811       620200 
  19430812       454088 
  19430813       435080 
  19430814       209800 
  19430816       488870 
  19430817       553306 
  19430818       560191 
  19430819       468727 
  19430820       543559 
  19430821       326450 
  19430823       719490 
  19430824       482530 
  19430825       457280 
  19430826       434600 
  19430827       415315 
  19430828       188590 
  19430830       334870 
  19430831       614420 
  19430901       567846 
  19430902       490355 
  19430903       397875 
  19430904       173570 
  19430907       345640 
  19430908       797600 
  19430909      1092100 
  19430910       760190 
  19430913       506380 
  19430914       439415 
  19430915       595580 
  19430916       534217 
  19430917       894155 
  19430918       685517 
  19430920      1098320 
  19430921       743366 
  19430922       661060 
  19430923       667330 
  19430924       641840 
  19430925       330760 
  19430927       621860 
  19430928       607020 
  19430929       466480 
  19430930       570734 
  19431001       558540 
  19431002       271840 
  19431004       497100 
  19431005       489865 
  19431006       715860 
  19431007       854370 
  19431008       558790 
  19431009       225970 
  19431011       479585 
  19431013       591830 
  19431014       474073 
  19431015       555600 
  19431016       266810 
  19431018       540645 
  19431019       608320 
  19431020       611090 
  19431021       591490 
  19431022       560400 
  19431023       326070 
  19431025       651370 
  19431026       895870 
  19431027       877040 
  19431028       714510 
  19431029       668010 
  19431030       337630 
  19431101       648660 
  19431103      1072250 
  19431104      1154240 
  19431105       795080 
  19431106       337110 
  19431108      2340180 
  19431109      1507440 
  19431110       926070 
  19431112       796367 
  19431113       314106 
  19431115       682490 
  19431116       622195 
  19431117       828070 
  19431118       620380 
  19431119       906290 
  19431120       481976 
  19431122       609540 
  19431123       540157 
  19431124       706710 
  19431126       601150 
  19431127       341070 
  19431129       702700 
  19431130       711780 
  19431201       711270 
  19431202       715280 
  19431203       557870 
  19431204       301730 
  19431206       823500 
  19431207       883750 
  19431208      1320000 
  19431209       856030 
  19431210       866540 
  19431211       424300 
  19431213       731010 
  19431214       683070 
  19431215       664130 
  19431216       761420 
  19431217       874650 
  19431218       482630 
  19431220       854790 
  19431221       656320 
  19431222       563530 
  19431223       580480 
  19431224       511780 
  19431227       650970 
  19431228       921720 
  19431229       997150 
  19431230      1143150 
  19431231       989590 
  19440103       516960 
  19440104       732280 
  19440105      1157120 
  19440106       843670 
  19440107       833180 
  19440108       346150 
  19440110       722170 
  19440111       996220 
  19440112       705021 
  19440113       677989 
  19440114       934920 
  19440115       661940 
  19440117       816360 
  19440118       815180 
  19440119       639230 
  19440120       730440 
  19440121       813780 
  19440122       520510 
  19440124       690200 
  19440125       688089 
  19440126       778495 
  19440127       595190 
  19440128       618650 
  19440129       345310 
  19440131       632340 
  19440201       855390 
  19440202       903450 
  19440203       963060 
  19440204       600420 
  19440205       310240 
  19440207       572576 
  19440208       608390 
  19440209       625795 
  19440210       860080 
  19440211       844700 
  19440214       548280 
  19440215      1026340 
  19440216       871750 
  19440217       902140 
  19440218       669973 
  19440219       346103 
  19440221       594435 
  19440223       943184 
  19440224      1162110 
  19440225       900186 
  19440226       372710 
  19440228       753870 
  19440229       865590 
  19440301       632590 
  19440302       705850 
  19440303       756710 
  19440304       332440 
  19440306       751240 
  19440307      1206830 
  19440308      1692575 
  19440309       933933 
  19440310      1147720 
  19440311       680320 
  19440313      1618920 
  19440314      1006740 
  19440315      1184680 
  19440316      1593665 
  19440317      1352625 
  19440318       727200 
  19440320      1196210 
  19440321      1464470 
  19440322      1572030 
  19440323      1173510 
  19440324       841670 
  19440325       447730 
  19440327       692650 
  19440328      1344220 
  19440329      1107320 
  19440330       681790 
  19440331       797400 
  19440401       322730 
  19440403       692810 
  19440404       572400 
  19440405       772390 
  19440406       757680 
  19440408       364900 
  19440410       565570 
  19440411       732090 
  19440412       718410 
  19440413       659590 
  19440414       477220 
  19440415       241860 
  19440417       537720 
  19440418      1193350 
  19440419       904395 
  19440420       533740 
  19440421       481240 
  19440422       258240 
  19440424       688450 
  19440425       553450 
  19440426       491415 
  19440427       520080 
  19440428       561230 
  19440429       245630 
  19440501       570570 
  19440502       571210 
  19440503       625540 
  19440504       513190 
  19440505       786890 
  19440506       330810 
  19440508       585510 
  19440509       620040 
  19440510       646560 
  19440511       618420 
  19440512       746950 
  19440513       220110 
  19440515       337030 
  19440516       536080 
  19440517       817570 
  19440518       944470 
  19440519       789300 
  19440520       361570 
  19440522       700800 
  19440523       765250 
  19440524      1090100 
  19440525       804210 
  19440526       835830 
  19440527       415300 
  19440529       812260 
  19440531      1182810 
  19440601      1193020 
  19440602       819300 
  19440603       385540 
  19440605       858990 
  19440606      1788760 
  19440607       856500 
  19440608       861860 
  19440609       849257 
  19440610       727170 
  19440612      2236780 
  19440613      2330920 
  19440614      1442580 
  19440615      1850614 
  19440616      2517340 
  19440617      1064480 
  19440619      2371080 
  19440620      1618970 
  19440621      1515840 
  19440622      1279150 
  19440623      1301015 
  19440624       558110 
  19440626      1720260 
  19440627      2179135 
  19440628      1745810 
  19440629      1889640 
  19440630      1750630 
  19440701       646540 
  19440703      1562400 
  19440705      2435770 
  19440706      1713100 
  19440707      1277430 
  19440708       855360 
  19440710      1836890 
  19440711      1347587 
  19440712      1416620 
  19440713      1376900 
  19440714      1087610 
  19440715       420640 
  19440717      1482440 
  19440718      1278760 
  19440719      1138700 
  19440720      1342910 
  19440721      1430770 
  19440722       837270 
  19440724      1005030 
  19440725       831423 
  19440726       828995 
  19440727       693730 
  19440728       562690 
  19440729       231260 
  19440731       578880 
  19440801       746410 
  19440802       797280 
  19440803       803650 
  19440804      1114600 
  19440805       463130 
  19440807      1071960 
  19440808      1270810 
  19440809       963410 
  19440810      1015730 
  19440811       944330 
  19440812       374470 
  19440814       687700 
  19440815       784050 
  19440816       860490 
  19440817      1238225 
  19440818      1151520 
  19440821       828020 
  19440822       802500 
  19440823       788130 
  19440824       773810 
  19440825       599240 
  19440828       554300 
  19440829       619760 
  19440830       894655 
  19440831       604740 
  19440901       637510 
  19440905       872850 
  19440906      1470260 
  19440907      1477770 
  19440908       628560 
  19440909       275690 
  19440911       571940 
  19440911       296480 
  19440912       546560 
  19440913       880420 
  19440914       727675 
  19440915       642280 
  19440916       275240 
  19440918       344855 
  19440919       714890 
  19440920       696080 
  19440921       560920 
  19440922       546460 
  19440923       311910 
  19440925       792590 
  19440926       601952 
  19440927       484020 
  19440928       636710 
  19440929       746550 
  19440930       502290 
  19441002       815940 
  19441003       746390 
  19441004       821030 
  19441005      1001200 
  19441006       802170 
  19441007       446915 
  19441009       611020 
  19441010       598210 
  19441011       717150 
  19441013       683595 
  19441014       349380 
  19441016       583450 
  19441017       670790 
  19441018       908215 
  19441019       828700 
  19441020       744615 
  19441021       356530 
  19441023      1024690 
  19441024       853820 
  19441025       638225 
  19441026       927090 
  19441027       827335 
  19441028       296150 
  19441030       604997 
  19441031       676210 
  19441101       708069 
  19441102       790140 
  19441103       730340 
  19441104       358030 
  19441106       866230 
  19441108       732330 
  19441109       851100 
  19441110      1120620 
  19441113       917760 
  19441114      1100980 
  19441115       818310 
  19441116       847260 
  19441117       705660 
  19441118       362220 
  19441120       691840 
  19441121       863720 
  19441122       767010 
  19441124       677880 
  19441125       358050 
  19441127       737534 
  19441128       867890 
  19441129      1161246 
  19441130       984800 
  19441201       924880 
  19441202       705650 
  19441204      1427780 
  19441205      1475770 
  19441206      1094388 
  19441207      1344954 
  19441208      1682940 
  19441209      1044800 
  19441211      1502350 
  19441212      1154940 
  19441213      1127730 
  19441214      1386170 
  19441215      2135780 
  19441216      1021340 
  19441218       980948 
  19441219      1282930 
  19441220      1482500 
  19441221       951230 
  19441222      1280640 
  19441223       529850 
  19441226       996709 
  19441227      1582845 
  19441228      1232266 
  19441229      1893820 
  19441230      1016440 
  19450102      1341420 
  19450103      2163510 
  19450104      1826740 
  19450105      1798330 
  19450106       742990 
  19450108      1994622 
  19450109      2261940 
  19450110      2109695 
  19450111      2212920 
  19450112      1745310 
  19450113       774620 
  19450115      2013000 
  19450116      1208860 
  19450117      1832870 
  19450118      1631030 
  19450119      1609250 
  19450120       829020 
  19450122      1467370 
  19450123      1365850 
