     DATE              Volume
     19721208          18031761 
     19721211          17227030 
     19721212          17039810 
     19721213          16542280 
     19721214          17938200 
     19721215          18291720 
     19721218          17545550 
     19721219          16997600 
     19721220          18493010 
     19721221          18285130 
     19721222          12547970 
     19721226          11124600 
     19721227          19106350 
     19721229          27554790 
     19730102          17089850 
     19730103          20621150 
     19730104          20229690 
     19730105          19339730 
     19730108          16835670 
     19730109          16826950 
     19730110          20888430 
     19730111          25053480 
     19730112          22235430 
     19730115          21519470 
     19730116          19168650 
     19730117          17683110 
     19730118          17813450 
     19730119          17022310 
     19730122          15565330 
     19730123          19060920 
     19730124          20871040 
     19730126          21139070 
     19730129          14681620 
     19730130          15278090 
     19730131          14878370 
     19730201          20665670 
     19730202          17476200 
     19730205          14587770 
     19730206          15728230 
     19730207          17964330 
     19730208          18441920 
     19730209          19261200 
     19730212          16138300 
     19730213          25333660 
     19730214          16525060 
     19730215          13965520 
     19730216          13332410 
     19730220          14020070 
     19730221          14892170 
     19730222          14573490 
     19730223          15449840 
     19730226          15864970 
     19730227          16134660 
     19730228          17949510 
     19730301          18209990 
     19730302          17718280 
     19730305          13724593 
     19730306          17712050 
     19730307          19308010 
     19730308          15096950 
     19730309          14069640 
     19730312          12811300 
     19730313          14209842 
     19730314          14459950 
     19730315          14449840 
     19730316          15125980 
     19730319          12462620 
     19730320          13254290 
     19730321          16093930 
     19730322          17131100 
     19730323          18469530 
     19730326          14970740 
     19730327          17498770 
     19730328          15846540 
     19730329          16052030 
     19730330          13736670 
     19730402          10644836 
     19730403          12908560 
     19730404          11889140 
     19730405          12745680 
     19730406          13885590 
     19730409          13742738 
     19730410          16774290 
     19730411          14894870 
     19730412          16365035 
     19730413          14396572 
     19730416          11351740 
     19730417          12828290 
     19730418          13889802 
     19730419          14556323 
     19730423          12577190 
     19730424          13826190 
     19730425          15960840 
     19730426          16208640 
     19730427          13733485 
     19730430          14820572 
     19730501          15378700 
     19730502          14377720 
     19730503          17762890 
     19730504          19511490 
     19730507          12502870 
     19730508          13727042 
     19730509          16054931 
     19730510          13521360 
     19730511          12980850 
     19730514          13498770 
     19730515          18526900 
     19730516          13799270 
     19730517          13055070 
     19730518          17083510 
     19730521          20693420 
     19730522          18017820 
     19730523          14948620 
     19730524          17313480 
     19730525          19274400 
     19730529          11299810 
     19730530          11731607 
     19730531          12184310 
     19730601          10405440 
     19730604          11233580 
     19730605          14081180 
     19730606          13080340 
     19730607          14167850 
     19730608          14052490 
     19730611           9939360 
     19730612          13835337 
     19730613          15704633 
     19730614          13213850 
     19730615          11973335 
     19730618          11454185 
     19730619          12970030 
     19730620          10596370 
     19730621          11634324 
     19730622          18470540 
     19730625          11668550 
     19730626          14044100 
     19730627          12663492 
     19730628          12766698 
     19730629          10768700 
     19730702           9820120 
     19730703          10561460 
     19730705          10496210 
     19730706           9979670 
     19730709          11556870 
     19730710          15094750 
     19730711          18726600 
     19730712          16401010 
     19730713          11389410 
     19730716          12920360 
     19730717          18751840 
     19730718          17011950 
     19730719          18643090 
     19730720          16299180 
     19730723          15579000 
     19730724          16285850 
     19730725          22219610 
     19730726          18410290 
     19730727          12907830 
     19730730          11171360 
     19730731          13535100 
     19730801          13532930 
     19730802          12084498 
     19730803           9942020 
     19730806          12319020 
     19730807          13511870 
     19730808          12442720 
     19730809          12885020 
     19730810          10871160 
     19730813          11332050 
     19730814          11732270 
     19730815          12044300 
     19730816          12990260 
     19730817          11113290 
     19730820           8970000 
     19730821          11483040 
     19730822          10769330 
     19730823          11392810 
     19730824          11199280 
     19730827           9742249 
     19730828          11809730 
     19730829          15689380 
     19730830          12107020 
     19730831          10540920 
     19730903                   
     19730904          14211900 
     19730905          14584680 
     19730906          15669230 
     19730907          14937970 
     19730910          11618920 
     19730911          12692100 
     19730912          12041610 
     19730913          11669960 
     19730914          13758900 
     19730917          15101720 
     19730918          16389830 
     19730919          24569530 
     19730920          25961950 
     19730921          23760030 
     19730924          19486570 
     19730925          21535160 
     19730926          21128650 
     19730927          23662740 
     19730928          16296710 
     19731001          15827410 
     19731002          20771110 
     19731003          22042132 
     19731004          19734550 
     19731005          18822290 
     19731008          18985160 
     19731009          19443090 
     19731010          18995960 
     19731011          20736287 
     19731012          22727510 
     19731015          16163000 
     19731016          18780200 
     19731017          18601395 
     19731018          19213910 
     19731019          17881280 
     19731022          14288280 
     19731023          17230109 
     19731024          15842960 
     19731025          15579493 
     19731026          17797410 
     19731029          17961340 
     19731030          17584590 
     19731031          17891000 
     19731101          16916710 
     19731102          16360738 
     19731105          17147640 
     19731106          16434250 
     19731107          16563510 
     19731108          19648000 
     19731109          17318233 
     19731112          19255630 
     19731113          20312735 
     19731114          22716105 
     19731115          24531510 
     19731116          22510130 
     19731119          16704160 
     19731120          23959874 
     19731121          24258237 
     19731123          11467880 
     19731126          19829310 
     19731127          19745970 
     19731128          19993130 
     19731129          18870120 
     19731130          15381320 
     19731203          17906510 
     19731204          19035550 
     19731205          19183660 
     19731206          23269920 
     19731207          23227160 
     19731210          18589630 
     19731211          20103564 
     19731212          18190570 
     19731213          18131970 
     19731214          19997630 
     19731217          12937990 
     19731218          19490860 
     19731219          20665930 
     19731220          17433050 
     19731221          18718050 
     19731224          11542540 
     19731226          18619190 
     19731227          22718855 
     19731228          21309760 
     19731231          23469330 
     19740102          12062310 
     19740103          24854760 
     19740104          21702200 
     19740107          19063830 
     19740108          18077170 
     19740109          18066300 
     19740110          16116319 
     19740111          15142010 
     19740114          14613970 
     19740115          13245110 
     19740116          14927940 
     19740117          21039070 
     19740118          16466720 
     19740121          15629760 
     19740122          17328810 
     19740123          16892310 
     19740124          15979480 
     19740125          14863870 
     19740128          13411420 
     19740129          12849160 
     19740130          16786850 
     19740131          14019310 
     19740201          12482350 
     19740204          14384260 
     19740205          12819010 
     19740206          11611380 
     19740207          11745350 
     19740208          12995760 
     19740211          12929820 
     19740212          12925220 
     19740213          10989130 
     19740214          12235080 
     19740215          12638950 
     19740219          15943510 
     19740220          11674610 
     19740221          13931340 
     19740222          16359970 
     19740225          12899770 
     19740226          15857440 
     19740227          18721790 
     19740228          13684960 
     19740301          12877690 
     19740304          12276190 
     19740305          21992980 
     19740306          19142110 
     19740307          14502180 
     19740308          16207670 
     19740311          18469680 
     19740312          17255570 
     19740313          16829670 
     19740314          19774380 
     19740315          14482960 
     19740318          14006390 
     19740319          12820470 
     19740320          12954290 
     19740321          12955070 
     19740322          11298410 
     19740325          10537250 
     19740326          11836640 
     19740327          11693170 
     19740328          14943430 
     19740329          12151960 
     19740401          11468260 
     19740402          12008160 
     19740403          11497620 
     19740404          11647270 
     19740405          11676700 
     19740408          10736790 
     19740409          11327530 
     19740410          11157780 
     19740411           9967940 
     19740415          10130720 
     19740416          14526790 
     19740417          14033040 
     19740418          12470820 
     19740419          10710410 
     19740422          10521320 
     19740423          14110210 
     19740424          16014540 
     19740425          15870130 
     19740426          13246220 
     19740429          10172520 
     19740430          10988930 
