  DATE     VOLUME   
 18890218    229761 
 18890219    220834 
 18890220    146511 
 18890221    241824 
 18890222     C     
 18890223    102273 
 18890225    200330 
 18890226    171677 
 18890227    194337 
 18890228    191452 
 18890301    209437 
 18890302     99043 
 18890304    233113 
 18890305    207359 
 18890306    230870 
 18890307    193017 
 18890308    159168 
 18890309    216511 
 18890311    334312 
 18890312    152478 
 18890313    200719 
 18890314    235661 
 18890315    330043 
 18890316    169646 
 18890318    333086 
 18890319    366480 
 18890320    254189 
 18890321    218829 
 18890322    183479 
 18890323     89612 
 18890325    236108 
 18890326    264130 
 18890327    233937 
 18890328    303421 
 18890329    403922 
 18890330    144306 
 18890401    186254 
 18890402    228176 
 18890403    259118 
 18890404    227774 
 18890405    286502 
 18890406    178663 
 18890408    303805 
 18890409    212100 
 18890410    306465 
 18890411    291927 
 18890412    281162 
 18890413    145821 
 18890415    225151 
 18890416    139327 
 18890417    152592 
 18890418    153818 
 18890419     C     
 18890420     78125 
 18890422    169281 
 18890423    160913 
 18890424    131808 
 18890425    222930 
 18890426    169084 
 18890427     47637 
 18890429     C     
 18890430     C     
 18890501     C     
 18890502    246626 
 18890503    279339 
 18890504    130845 
 18890506    204112 
 18890507    220787 
 18890508    198887 
 18890509    190610 
 18890510    186606 
 18890511     66937 
 18890513    213092 
 18890514    204992 
 18890515    220113 
 18890516    304523 
 18890517    218217 
 18890518    159588 
 18890520    337793 
 18890521    371391 
 18890522    310189 
 18890523    339745 
 18890524    468967 
 18890525    217426 
 18890527    452369 
 18890528    385971 
 18890529    362443 
 18890530     C     
 18890531    290407 
 18890601     99078 
 18890603    256200 
 18890604    123440 
 18890605    194579 
 18890606    321853 
 18890607    295455 
 18890608     91131 
 18890610    204938 
 18890611    258629 
 18890612    307836 
 18890613    229159 
 18890614    274697 
 18890615    113079 
 18890617    261179 
 18890618    248566 
 18890619    294317 
 18890620    211398 
 18890621    134857 
 18890622     73448 
 18890624    165349 
 18890625    199409 
 18890626    196670 
 18890627    153671 
 18890628    179384 
 18890629     67226 
 18890701    117891 
 18890702    194235 
 18890703    274164 
 18890704     C     
 18890705    280792 
 18890706     96520 
 18890708    292376 
 18890709    150490 
 18890710    231770 
 18890711    222988 
 18890712    233907 
 18890713     93954 
 18890715    151021 
 18890716    120426 
 18890717    139342 
 18890718    264045 
 18890719    167544 
 18890720     74590 
 18890722    152258 
 18890723    170284 
 18890724    171501 
 18890725    159883 
 18890726    178283 
 18890727     56491 
 18890729    153011 
 18890730    161411 
 18890731    146801 
 18890801    116758 
 18890802     79308 
 18890803     57170 
 18890805    229768 
 18890806    213108 
 18890807    164573 
 18890808    184165 
 18890809    226259 
 18890810     89278 
 18890812    231824 
 18890813    218900 
 18890814    135501 
 18890815    105591 
 18890816    167250 
 18890817     68146 
 18890819    128384 
 18890820    115297 
 18890821    128056 
 18890822    224832 
 18890823    152368 
 18890824     55171 
 18890826    171086 
 18890827    218530 
 18890828    245812 
 18890829    284568 
 18890830    304693 
 18890831    119431 
 18890902     C     
 18890903    381882 
 18890904    303592 
 18890905    371094 
 18890906    325625 
 18890907    157942 
 18890909    289116 
 18890910    271897 
 18890911    293526 
 18890912    238349 
 18890913    186431 
 18890914     76459 
 18890916    182986 
 18890917    176391 
 18890918    155896 
 18890919    153786 
 18890920    108716 
 18890921     75559 
 18890923    154584 
 18890924    169930 
