Date,Liquid Alternative Beta Index,Event Driven Liquid Index,Global Strategies Liquid Index,Long/Short Liquid Index,Managed Futures Liquid Index,Merger Arbitrage Liquid Index
2015/08/10,1263.47149630865,1383.1014538791,1083.65261661109,1444.8094521659,1132.99864377564,1104.25030200128
2015/08/09,1263.63727738014,1385.60020407147,1082.69889631523,1446.02699183927,1140.98551828992,1102.18864246201
2015/08/08,1261.50164180369,1384.96995472263,1087.43148409846,1449.78316865145,1141.15345157993,1093.65850112194
2015/08/07,1264.41716965848,1386.64906261323,1082.39080835163,1449.38655456535,1141.38690332116,1101.63250225489
2015/08/06,1268.13273120147,1389.69440753831,1083.93974917438,1445.74091178941,1145.13563330647,1091.5741894692
2015/08/05,1263.45806133269,1394.3254430994,1085.49172148343,1449.87653161765,1148.61876526738,1099.71926223655
2015/08/04,1269.17804905685,1403.05844922693,1086.19311686338,1446.23649881431,1146.35127880867,1099.02484855358
2015/08/03,1271.2734942415,1399.42759433794,1091.82795223779,1441.73934100461,1148.96759589255,1101.84225612338
2015/08/02,1269.64128349128,1398.59714286123,1086.46222654762,1436.11322849008,1140.6510985097,1093.05991238475
2015/08/01,1264.88592783888,1402.00731903539,1082.55152019594,1443.16101481918,1147.90177962525,1090.93952564352
2015/07/31,1262.70470223699,1397.62369656524,1085.07065777829,1437.72629463681,1149.83951203875,1092.69401518486
2015/07/30,1259.53110236959,1393.72999188125,1087.37878232094,1440.29396864444,1144.18184535322,1088.62334625006
2015/07/29,1264.83109451853,1393.92382869346,1079.53341639415,1435.27498872915,1133.93750502916,1091.85974045163
2015/07/28,1254.34659626118,1379.57233329823,1084.01320202911,1431.40750599433,1133.55412377878,1089.72056927307
2015/07/27,1247.52447210922,1382.68132911023,1074.91079485678,1425.84515142436,1132.74431441715,1089.71720232861
2015/07/26,1256.03896857745,1385.8443297426,1081.57515972143,1422.77750044095,1135.2292948779,1092.31841172896
2015/07/25,1249.65480877638,1389.51330988342,1078.01136095486,1426.68689363081,1145.13298456643,1089.1681508521
2015/07/24,1260.5727928031,1386.88728597155,1083.06164772464,1427.28578797054,1144.40763088799,1088.80165017307
2015/07/23,1253.39496674446,1396.9892844436,1082.25825194852,1425.20941599689,1142.12484570142,1097.53732860961
2015/07/22,1255.30513555639,1404.11578496964,1085.88553945459,1417.79416121878,1136.33717198321,1092.69895438497
2015/07/21,1261.43098779872,1409.34860277181,1083.06995905937,1427.53210117639,1134.27074704717,1103.10628065324
2015/07/20,1268.84410422763,1408.73134571302,1088.49541854158,1428.64657856754,1143.46803088126,1094.30216074305
2015/07/19,1267.21418963628,1410.75641913593,1088.05940533625,1417.99805330164,1142.13003279246,1104.63148639423
2015/07/18,1270.90631992441,1410.45831342468,1090.40740233321,1417.36389075109,1136.81360630391,1097.47984545675
2015/07/17,1266.18118103495,1417.58990613727,1087.05163331061,1419.66981360839,1143.0758386611,1102.43181477671
2015/07/16,1263.65692891389,1415.43637392521,1086.98009867151,1423.69099040607,1140.95810545939,1099.55556882262
2015/07/15,1267.73497286256,1415.60551982948,1077.98965368551,1416.85359863958,1137.38653358974,1101.16071408268
2015/07/14,1260.46698356845,1417.75662986191,1073.76434512004,1413.06189748151,1121.15187794059,1095.56579530406
2015/07/13,1252.18662383382,1418.19768104584,1080.0629148547,1401.95229739831,1119.24003963924,1101.44401939292
2015/07/12,1257.28204041721,1414.27212154718,1070.57664209532,1405.21898482943,1118.12296250963,1103.80631626284
2015/07/11,1252.41442251735,1411.67307901742,1070.24517221906,1405.20239077501,1117.39019279925,1095.30389536944
2015/07/10,1258.33061080524,1418.16357107827,1069.47308903675,1402.90074690185,1120.4773230011,1097.64752302948
2015/07/09,1248.17640398018,1401.91379245678,1064.98374516543,1387.83613398589,1112.07911804421,1098.08122779175
2015/07/08,1248.16997859133,1401.61548877762,1069.42828242339,1392.80030095857,1109.41854455387,1100.61428177684
2015/07/07,1255.97068613108,1417.91780452689,1068.65716209408,1389.14651803696,1136.61015414065,1105.30084533378
2015/07/06,1249.78673413188,1421.03868572723,1068.06748239629,1382.65332919118,1126.20039289934,1098.75331162883
2015/07/05,1250.50866790373,1417.62646044551,1069.71247291422,1378.82322307823,1121.64510717093,1101.21301807499
2015/07/04,1255.19749095768,1419.81789404039,1077.30909054718,1387.45989912658,1121.8078111724,1109.69161032856
2015/07/03,1255.73163927389,1425.1837071897,1068.43085522464,1383.74776624881,1126.86579599187,1105.3715351692
2015/07/02,1252.60794636437,1424.18334657602,1075.99132638448,1382.67297468739,1126.59364837942,1110.78420183697
2015/07/01,1249.67709801374,1424.21860962656,1070.09337013576,1385.79060601488,1126.58809046746,1108.51704146471
2015/06/30,1247.49542899811,1419.93797904508,1062.99817050658,1379.94568054497,1115.69190729193,1108.60001812129
2015/06/29,1243.82066563738,1412.60216576674,1063.93438535753,1378.40926063001,1116.01967726303,1100.38344029514
2015/06/28,1258.10825392395,1440.11306358893,1081.93875497064,1389.83009218204,1136.4310601808,1103.46826486846
2015/06/27,1266.26745031674,1435.00577165868,1077.20262964977,1384.84406006523,1139.46474299,1109.0300567186
2015/06/26,1258.76046240466,1428.53247225136,1075.16308169754,1394.07673514086,1139.32865140572,1111.04808875118
2015/06/25,1268.29976229688,1436.08432653415,1083.91077159995,1385.10091364421,1132.22842978777,1109.52693889737
2015/06/24,1267.36448855223,1443.67835220675,1080.41787465012,1396.60927037817,1135.73809895166,1111.77768693366
2015/06/23,1271.56873277663,1450.70929828036,1078.39236387306,1392.63611008744,1142.69255463878,1107.01380556112
2015/06/22,1267.93685039304,1442.40682394727,1081.53048610585,1394.96309150085,1138.13322702261,1115.36784767833
2015/06/21,1262.94019487398,1437.87375336897,1071.16708850087,1386.35405760904,1126.07244390704,1114.41174516066
2015/06/20,1259.60795516527,1440.71116886393,1077.52490621122,1391.38765684367,1125.84748556299,1111.83144150815
2015/06/19,1255.95181074371,1435.00777487618,1073.14189981769,1397.85393478721,1118.68460814997,1113.84126209457
2015/06/18,1265.5931274605,1436.88376439994,1074.80509359619,1392.2204238694,1124.13754661325,1108.32329547221
2015/06/17,1254.62482677603,1433.45643881196,1070.29727607902,1381.83354981095,1119.49208485524,1102.49598808974
2015/06/16,1262.06193596537,1425.27408117851,1075.39911616346,1382.85140927022,1124.53429103438,1109.20703625155
2015/06/15,1252.85304575089,1434.88734303591,1075.02396705596,1387.15170852327,1126.52830691963,1105.66698778344
2015/06/14,1260.56790500994,1435.3482839355,1079.20313170188,1387.52027932389,1140.21655921252,1108.24861126241
2015/06/13,1258.19740222213,1442.69180022105,1074.41587325029,1385.39544099042,1136.04273139794,1114.76603947302
2015/06/12,1261.96923019541,1436.80573074173,1073.90012397877,1382.74590614937,1140.02918963054,1112.015071224
2015/06/11,1258.13229251569,1432.30890258446,1078.75694664039,1387.47698124061,1131.77210821371,1112.445735828
2015/06/10,1259.37787590889,1442.40121576628,1080.11409723728,1391.50340429039,1120.41635219655,1111.27880213354
2015/06/09,1254.5173383133,1437.51615965339,1074.03676434394,1383.92128929304,1132.70403045912,1103.4993172128
2015/06/08,1259.41259397562,1430.55194019745,1080.95913318341,1381.43080800045,1135.86532255523,1108.49910351028
2015/06/07,1261.2309411424,1443.0336811581,1081.82329091702,1385.05127482368,1150.63593890424,1106.78616875662
2015/06/06,1265.20106696424,1442.69801987884,1079.21221216868,1391.05861368109,1150.54038223939,1099.85107319512
2015/06/05,1267.10733863106,1441.30993673814,1078.34190859861,1383.17958629251,1155.65831881209,1105.76114830329
2015/06/04,1266.06486537557,1439.4599952456,1085.52262534967,1387.94553800076,1157.84886356321,1106.61351754733
2015/06/03,1272.77966747497,1446.05456031556,1080.1104463579,1397.32046978045,1149.70183865101,1108.95148152203
2015/06/02,1263.43480639638,1453.78416350008,1086.57698414276,1386.14398324158,1146.19916051528,1105.36903443863
2015/06/01,1278.86859730648,1442.44042714261,1092.40041277002,1394.81123472915,1168.57003947723,1102.36458914172
2015/05/31,1277.0996114297,1452.41271450607,1088.30267045761,1387.11117690885,1165.94901819467,1107.02258025077
2015/05/30,1276.52810316023,1449.66170088393,1091.34873551181,1396.62080600118,1166.01325497593,1109.34070758509
2015/05/29,1267.47943108878,1450.47212088205,1090.85852405251,1385.7171260682,1165.3125351505,1107.04837836941
2015/05/28,1273.00743941615,1448.52128657299,1095.79072907036,1396.84956084261,1172.28282447443,1109.88079972605
2015/05/27,1275.27939386482,1449.75433364743,1091.98512337574,1398.23654089025,1173.15898292568,1110.42733801645
2015/05/26,1271.47721527837,1453.10346338189,1090.21480166969,1387.34236483561,1166.68358613665,1111.81857837131
2015/05/25,1274.23884504205,1452.86458652721,1090.01604893006,1396.94971918369,1162.12231719252,1118.71019706843
2015/05/24,1272.12089475402,1453.48014541502,1090.74502001838,1398.33622392913,1152.7371821144,1118.16629369516
2015/05/23,1267.61186817775,1448.60829948818,1088.82432049989,1397.06722051816,1156.75876605686,1110.6603587902
2015/05/22,1269.6864620848,1449.15081953738,1093.52837621804,1393.69114612377,1158.22163340981,1116.74128781165
2015/05/21,1268.79016505146,1458.91544248279,1089.47603296207,1396.5032990249,1150.61380171731,1117.58573896971
2015/05/20,1275.10425805161,1448.75211295723,1088.50796734151,1393.07930118485,1142.78315610948,1120.76748064119
2015/05/19,1269.63493867725,1450.12379670858,1080.23188105808,1384.77989901554,1150.83595948204,1112.69013848985
2015/05/18,1267.51364002634,1461.91070585188,1084.78478411546,1391.88575401834,1136.75427156944,1124.36110010686
2015/05/17,1268.24591697624,1451.73417814667,1076.638178376,1382.72454528864,1127.93273996974,1122.39727673137
2015/05/16,1273.52264822954,1456.01570656085,1074.55149445114,1382.48970609573,1126.78718391864,1123.1521888921
2015/05/15,1266.65052184985,1450.65255098191,1077.43840036074,1386.91394101339,1124.25884924956,1123.56047960231
2015/05/14,1261.48641279137,1449.47812206772,1080.77733652847,1388.04206031721,1125.70776292376,1113.80265855321
2015/05/13,1257.60913199701,1451.74134539779,1080.16200510248,1373.83944655457,1123.85098510713,1106.54079028437
2015/05/12,1260.88907620473,1449.47055034484,1072.5563892734,1378.12786082109,1134.735003032,1110.89283151639
2015/05/11,1267.09644476426,1450.42485870075,1078.22531850461,1381.39755077323,1147.46751693385,1108.58339279598
2015/05/10,1269.5994301175,1445.5865875891,1086.8470433714,1383.56482606932,1151.53697410072,1106.21751975183
2015/05/09,1270.14865173674,1450.26999878571,1080.90995020662,1388.27581221305,1149.12408958151,1107.15904636328
2015/05/08,1273.55779895521,1448.81935812121,1081.95137416115,1380.60406861525,1145.23676488826,1115.36603419634
2015/05/07,1261.63950038624,1449.8646274719,1082.39563837447,1378.11871736976,1137.79434656817,1110.3366932146
2015/05/06,1262.16777796638,1453.19751953732,1078.27850730747,1379.84064004085,1140.37772114499,1108.93215118902
2015/05/05,1261.29957146245,1447.83949999326,1072.80592638265,1375.54883994325,1150.76635964795,1103.20641934528
2015/05/04,1266.32070953962,1446.52155682082,1079.25181080927,1386.17215215564,1165.01794346511,1105.93029592791
2015/05/03,1266.03035769923,1452.1620344237,1080.64562328337,1385.86574103877,1164.29154775525,1107.22872267208
2015/05/02,1267.76252110442,1454.71329432342,1078.45489042035,1382.94671207244,1164.81100467886,1102.80474023485
2015/05/01,1263.37705797374,1446.67545827539,1081.36899180193,1375.515414095,1167.24773864291,1104.15853194386
2015/04/30,1263.76507654835,1445.31269987487,1075.32519109058,1368.77117747822,1157.95986419677,1104.42286686847
2015/04/29,1266.43280650489,1453.520555777,1089.15984355145,1384.45811762022,1162.91991398387,1106.29691605017
2015/04/28,1277.44321038594,1451.69773834763,1091.89309086073,1382.0691453822,1189.94667424282,1094.44822176763
2015/04/27,1269.76357255891,1454.85380892929,1096.92125870961,1391.15489993301,1197.54817662729,1098.96999827697
2015/04/26,1283.88750517055,1445.58913578363,1097.50632740194,1398.49066780351,1203.88044789265,1098.4340855622
2015/04/25,1278.9228688738,1451.33366885796,1095.14247679415,1394.37843735769,1200.83550750242,1093.19909816743
2015/04/24,1273.44679512202,1453.48200471011,1096.86238696467,1385.30638035874,1203.47356404402,1089.8855263897
2015/04/23,1276.23982454496,1443.57763131283,1090.63708293976,1379.8744977375,1210.14273631261,1088.88802008712
2015/04/22,1273.25509026776,1445.94963747425,1099.64811359856,1384.56684607301,1215.75091455843,1091.33210911185
2015/04/21,1270.50496917049,1449.53841097883,1096.90223763321,1389.80958274009,1219.33188872517,1091.54681650052
2015/04/20,1276.14285266074,1453.01409849244,1098.59974432992,1384.62123241471,1207.43315575961,1088.11305641731
2015/04/19,1269.30400048703,1442.84707320126,1087.68258124608,1371.95072553685,1205.91791324376,1088.55118662191
2015/04/18,1275.06449920259,1444.57742052067,1086.82887467621,1370.06989547433,1200.42624337837,1088.46295118333
2015/04/17,1273.83042865055,1450.34870843082,1087.96788005182,1380.92780295404,1209.20140202588,1086.96729343403
2015/04/16,1275.59344222788,1442.8159786862,1094.27372149982,1380.36772343146,1208.11857551478,1085.12051663959
2015/04/15,1272.01788841797,1449.01210370165,1096.694736689,1381.31947202623,1224.59116577254,1089.72595389464
2015/04/14,1280.5393844747,1439.18351997596,1095.87319646035,1377.88123668386,1231.93254858553,1086.96088833369
2015/04/13,1281.43027034307,1434.29892059546,1100.42995379454,1379.25384998984,1241.03567586896,1089.61245224353
2015/04/12,1276.86794773058,1435.6915517125,1102.11341834057,1383.03143270177,1238.29915499551,1084.2710568302
2015/04/11,1275.36645181413,1442.77582898395,1095.53986282329,1387.0734566759,1239.108761479,1085.87753495196
2015/04/10,1279.03399018341,1448.23074091104,1104.70010540197,1381.91381233566,1233.9520856289,1088.16814829083
2015/04/09,1275.19902296775,1442.57412372598,1095.11110417955,1381.31813653263,1229.12674034824,1089.92289631106
2015/04/08,1269.17616883203,1439.46624037141,1089.41698752922,1378.00906107398,1214.90630152102,1088.44921323891
2015/04/07,1271.55876815734,1433.61937395751,1085.58061777963,1370.61344195022,1204.80509088623,1089.56847658266
2015/04/06,1265.13056823843,1443.89192741821,1091.22497578567,1381.0125251019,1189.42411677255,1093.55846085882
2015/04/05,1264.14822409877,1437.57163457461,1086.85776692118,1375.54623861607,1201.4569859694,1093.90474633573
2015/04/04,1268.29593987163,1426.57410999592,1085.69988546575,1383.17462035123,1202.32372125852,1098.62996392836
2015/04/03,1263.32331299454,1429.91764341249,1083.02499925584,1377.32357829033,1196.13520203968,1096.8784413627
2015/04/02,1266.4710546871,1433.80061108189,1091.42847266089,1373.06326584905,1198.81597368138,1100.45596092026
2015/04/01,1271.32720544787,1427.0346495863,1089.24145462455,1371.6844061235,1204.02791687324,1094.6485875327
2015/03/31,1261.22594659137,1429.97283868729,1091.40514261807,1379.76116048946,1208.00843857875,1082.72484378933
2015/03/30,1267.24710696926,1428.13210981006,1091.04951496774,1380.75638931035,1197.41015715864,1094.51458979562
2015/03/29,1264.03907699884,1427.23668052202,1083.14940514854,1383.91575707433,1189.12578031743,1089.9288861135
2015/03/28,1265.22919266476,1429.66117373273,1084.40821106207,1375.50092019826,1192.4554111962,1093.97498007076
2015/03/27,1268.26819090383,1418.08471463982,1085.55647489916,1375.68260668485,1187.51869707916,1087.17304662714
2015/03/26,1256.76423053089,1425.6712854356,1080.42752847701,1376.71604327757,1178.0149733077,1087.15368373921
2015/03/25,1266.015323681,1426.96529102111,1089.35033734298,1377.64149601254,1183.93093814727,1088.23236174752
2015/03/24,1270.86918268126,1422.93964851616,1085.27340225244,1393.94260875212,1191.83553111818,1088.61349081703
2015/03/23,1271.66500670393,1422.8198099715,1093.09272157942,1396.77982111489,1189.97102265375,1095.76840608113
2015/03/22,1264.98989010327,1429.91174868189,1093.52618013566,1399.5678411259,1202.66559903769,1095.87225298501
2015/03/21,1272.34004763983,1419.84937386027,1088.8162572914,1397.12198895577,1195.38899329446,1094.3067722007
2015/03/20,1277.48236147898,1431.77439746796,1093.57702326623,1387.35513406709,1202.8610784358,1089.56631849347
2015/03/19,1277.2186170305,1425.49178682599,1098.73917933057,1393.12002166381,1220.1624920111,1086.61230734164
2015/03/18,1275.1699328692,1417.83816724184,1092.29956623818,1397.74847180639,1214.00015333525,1083.18982830912
2015/03/17,1262.64591965901,1408.17080003237,1099.3595468577,1389.33929730159,1214.49025485415,1080.99317008305
2015/03/16,1268.5991695381,1419.3483221857,1096.3033217441,1380.73498638113,1207.69572060759,1088.284074767
2015/03/15,1269.13219337232,1416.33917812948,1089.93815654422,1376.90784784394,1205.90596946534,1090.88108867317
2015/03/14,1269.81254727461,1421.71367078569,1097.41717060903,1384.18775287952,1214.06404824647,1090.90987912306
2015/03/13,1267.04677592332,1414.51691264053,1093.91132450327,1384.86494203695,1211.85543795473,1083.52857654908
2015/03/12,1267.80964009348,1427.57535770016,1095.41400530592,1376.09906449,1203.94722523692,1093.83257060298
2015/03/11,1266.25417308349,1413.09559824598,1086.18025405528,1377.77410779198,1203.45155676355,1087.55641054041
2015/03/10,1259.17988209293,1414.01873475187,1080.30626753528,1373.86063981327,1184.50587055831,1085.49052191414
2015/03/09,1260.44076798638,1429.89534695904,1087.98959015485,1385.86627040837,1173.42973879406,1094.35002964115
2015/03/08,1264.89447024889,1429.37665738305,1087.71417688093,1380.63012039389,1178.82731664603,1092.4775158643
2015/03/07,1256.95342171219,1427.62468219638,1082.12232058962,1375.84845893523,1168.65861289668,1088.23832966626
2015/03/06,1261.92696833649,1431.58295055377,1088.98125845592,1377.36948812505,1177.33851984418,1087.58375496088
2015/03/05,1268.28651784089,1439.16720764806,1087.92324720877,1380.97186272221,1161.33054955952,1099.82243480853
2015/03/04,1264.68541845512,1435.15196590918,1083.77974842463,1383.11879716337,1159.27947645826,1091.59157360258
2015/03/03,1261.62656408161,1446.72522351514,1085.50189986963,1382.20245365449,1156.8638523744,1098.74095450437
2015/03/02,1269.61209892865,1449.36440806618,1083.85657927124,1379.2398347303,1157.80435378499,1099.67038575185
2015/03/01,1260.02278982195,1440.26862473904,1084.07882376482,1378.29612424468,1150.5066801278,1098.01129474927
2015/02/28,1263.41556480081,1438.86733986299,1075.91668973434,1384.36731093946,1154.09737904032,1093.47139878023
2015/02/27,1267.23036854923,1448.4917245865,1082.83022002107,1375.99592309641,1159.70077272597,1094.32687953462
2015/02/26,1265.12906967273,1450.22573158291,1081.3232809897,1375.58645700832,1161.24879561464,1095.22275001431
2015/02/25,1259.28516314881,1444.27391978147,1077.28195882944,1381.5409026441,1152.5251800054,1097.80351911504
2015/02/24,1265.10609787066,1444.32958346062,1082.92079164813,1381.74710263365,1149.99405811891,1100.4576769463
2015/02/23,1258.12765941279,1443.58743746928,1080.31879002058,1372.28713089065,1147.9973380001,1099.95277119637
2015/02/22,1255.19887973696,1437.43186901003,1077.48101456833,1374.08127030136,1144.09071637719,1094.25824534512
2015/02/21,1254.21934407033,1436.72225162153,1080.44726788691,1375.83141143873,1146.82321442499,1100.00991970374
2015/02/20,1260.63019705755,1432.5583982402,1073.83890087112,1378.14021319552,1145.88995284586,1096.03402460164
2015/02/19,1259.22667742402,1432.7860572431,1070.18994014009,1368.58617276339,1135.636260473,1099.70640681478
2015/02/18,1258.7835569249,1437.43473001504,1072.22533313556,1372.74991305269,1139.57816954319,1102.99408432294
2015/02/17,1252.77677543047,1427.66124883442,1068.81556451679,1368.82002898799,1128.09200889223,1097.0949720699
2015/02/16,1252.46514737814,1427.76241901052,1068.58560158221,1368.1963017851,1141.07053507086,1088.95994635682
2015/02/15,1254.71064942484,1433.69286453533,1067.41238238388,1372.69452821932,1138.40766116751,1093.08846817034
2015/02/14,1250.22738264907,1435.03556055197,1070.75397938393,1371.00796899611,1135.05063731198,1094.38885119367
2015/02/13,1255.02852619256,1428.76052974325,1076.14444799571,1371.98012509763,1137.96112990663,1090.33644711723
2015/02/12,1254.40601131984,1421.3410465086,1074.51389265415,1372.5016490207,1139.78129663245,1089.30923138636
2015/02/11,1249.54545269246,1423.85766428979,1074.98042536829,1363.94587539301,1149.14736126943,1086.28913789268
2015/02/10,1249.09464971935,1421.73697086959,1068.97573266366,1360.37999176213,1151.87323272728,1087.77148320939
2015/02/09,1244.05692701698,1415.56535756885,1069.54278922514,1350.20779224626,1138.72372084754,1092.57197557512
2015/02/08,1248.55502631233,1420.25656005527,1060.53431578366,1354.56635947569,1148.71899654396,1093.71325974005
2015/02/07,1242.57330687438,1421.97612954183,1062.8296883659,1360.96106470973,1141.90022176456,1090.90650486652
2015/02/06,1238.10377173502,1414.79927178194,1062.82946890489,1360.05837292135,1147.15244438665,1086.5054978325
2015/02/05,1244.61851280658,1414.31740217013,1066.58736143148,1359.46919362417,1146.39034044077,1093.89772046325
2015/02/04,1239.23301345715,1410.94437615468,1062.83383267654,1351.10156112591,1151.89005763239,1089.41436481887
2015/02/03,1244.4217286649,1407.97330240533,1058.95448374228,1349.137147801,1148.01812038956,1096.55100978353
2015/02/02,1231.30488303698,1390.00881707068,1062.18442461883,1354.14704720561,1168.43020279768,1094.5486633404
2015/02/01,1236.87151645278,1385.95252093037,1062.15753726195,1347.26853534685,1175.29036263893,1085.56939050869
2015/01/31,1233.46308693075,1383.82458471855,1058.90071371506,1350.66895612789,1168.78268498807,1086.49355304358
2015/01/30,1228.18882108051,1390.98672158071,1056.41930846239,1350.67773705084,1173.42765956325,1082.93596852357
2015/01/29,1228.45753846232,1386.9250126448,1059.95656938086,1348.67524624098,1172.98602867827,1088.93327744038
2015/01/28,1223.32765468016,1389.54544580025,1062.0173864838,1332.65106154941,1162.48573844548,1084.27659813422
2015/01/27,1229.04341296602,1386.30748060278,1056.14119416283,1337.25184249998,1148.45366745714,1093.66150092852
2015/01/26,1231.69696572491,1390.52377850407,1067.64584072763,1354.22851520907,1159.48122596789,1086.42815630492
2015/01/25,1234.99087277481,1390.10414193358,1056.11374853029,1358.85699075148,1166.37282888664,1089.18005952999
2015/01/24,1228.65428793368,1391.15725615834,1058.55926997389,1353.09133284607,1169.12082125934,1093.4733365602
2015/01/23,1234.76183910132,1384.34598159127,1063.98942964957,1359.33894891267,1166.57450067244,1085.02275802204
2015/01/22,1236.00092128512,1391.69471445222,1061.63570640502,1347.19902644474,1139.69615873562,1093.14820268046
2015/01/21,1228.59687874265,1381.58980205688,1046.99079056474,1348.92451924858,1128.76506431927,1092.73267227229
2015/01/20,1225.4372559004,1376.84091930095,1056.61675760527,1350.17381168066,1137.04738899805,1082.34983079243
2015/01/19,1214.89370542215,1363.83987331992,1049.21288507018,1343.74203403788,1122.56578988904,1085.01368576972
2015/01/18,1222.51463604396,1370.48432400172,1044.70355299124,1342.14732860617,1120.13829016027,1084.2834344764
2015/01/17,1224.02223604845,1364.9647793997,1043.12375565662,1347.37548597134,1123.28015377101,1077.29354493557
2015/01/16,1216.00302011998,1368.24842797933,1051.3842785539,1340.30345120235,1116.79019613062,1083.66504798616
2015/01/15,1216.75684519664,1362.11302372704,1047.1578785682,1336.82265272261,1131.07936821312,1086.90197627844
2015/01/14,1226.77644059746,1374.58050225588,1056.22811484988,1335.98765368005,1130.72020025881,1083.26602377048
2015/01/13,1234.11001783684,1378.48295826152,1058.95639784114,1346.3152359375,1120.32158805909,1082.91066394207
2015/01/12,1230.07591731948,1375.40409085709,1059.56239597289,1348.37975119055,1115.40072294407,1088.79235776178
2015/01/11,1231.11121231467,1384.88007344173,1060.67581922717,1343.22059674392,1118.37092016419,1090.98054121608
2015/01/10,1228.16957099612,1382.75734667994,1063.58675412444,1343.02638505191,1111.68918056741,1083.59890286465
2015/01/09,1228.0245924665,1387.20453854945,1059.83427858974,1350.85227355771,1114.18668064357,1089.63773925636
2015/01/08,1236.17688965536,1381.53108657591,1062.09090765046,1351.94598516643,1117.7869824491,1082.94795987224
2015/01/07,1222.10803316143,1378.00274353615,1058.764829309,1339.22375024213,1115.69041754643,1086.12524218302
2015/01/06,1222.03055387543,1362.44256065344,1051.5410927384,1341.30708839499,1100.04039932965,1082.68794610785
2015/01/05,1223.59149600755,1368.94083619278,1054.49828391881,1348.32247984218,1102.94119942333,1084.88924281449
2015/01/04,1238.8626820863,1388.95464320365,1064.08964235437,1364.88764917791,1102.69070094981,1088.2809687104
2015/01/03,1230.60455589378,1388.36202007918,1067.63244685601,1362.19816830151,1095.56715549761,1082.42692470543
2015/01/02,1239.21605519804,1393.64268652517,1063.43613057881,1358.45908804435,1101.22525434763,1092.72080955824
2015/01/01,1234.65079658517,1384.23100716524,1057.17977580176,1355.28128617114,1084.52024723803,1085.52469976932
2014/12/31,1240.63676623882,1384.0978699928,1060.97359640038,1359.41358346541,1077.37380628296,1094.96436355555
2014/12/30,1233.33950764027,1397.18045608288,1057.96328145376,1371.51679281726,1073.65359586402,1088.16592863994
2014/12/29,1237.18781668073,1393.04379305081,1066.39512767626,1370.12409468136,1080.69716563792,1084.63760996991
2014/12/28,1241.25979140984,1387.1169144588,1066.30353992279,1366.79957772185,1071.58587631328,1091.98204846932
2014/12/27,1240.11209790007,1393.71389344475,1067.15192433845,1373.0436738174,1072.52829399919,1090.74179263933
2014/12/26,1237.43024116756,1392.74158164653,1060.24382542267,1377.23986735556,1073.37958506238,1086.66210138231
2014/12/25,1231.49917662569,1385.35484908294,1065.42856117251,1376.58196624698,1074.90396450732,1090.3243805771
2014/12/24,1241.86492374937,1380.68414780511,1061.69156090325,1373.92483999986,1073.51441945714,1081.85184275705
2014/12/23,1237.45468259484,1390.31166253183,1062.95593806463,1369.76516843066,1069.83847457613,1086.07817185045
2014/12/22,1233.73757790333,1383.10782854882,1060.46558568645,1370.51359067387,1077.00632017365,1091.75953953971
2014/12/21,1235.71171896595,1382.99465820249,1058.50876006362,1366.48202422317,1062.23606643523,1090.37776991908
2014/12/20,1231.10195933865,1377.55608146874,1055.11462598466,1373.72421671041,1068.36940264253,1084.19242898566
2014/12/19,1228.13854471701,1379.49070476842,1053.61431603374,1365.97905451174,1066.44992825761,1084.18356289141
2014/12/18,1225.72546245769,1377.87114762609,1058.77433346728,1360.54803917227,1060.52964834327,1089.04394082677
2014/12/17,1210.3505868596,1340.44431485594,1048.84364694342,1350.10397736674,1062.82435840397,1083.02807037272
2014/12/16,1207.78878596708,1319.34820609476,1044.39207946098,1344.04150025099,1050.17557673068,1078.85472862857
2014/12/15,1204.45518181784,1328.10868388971,1044.81604781332,1345.28923681103,1043.7051373165,1071.78678900656
2014/12/14,1216.55533512267,1342.26405733345,1051.10867250807,1357.93678840854,1042.67676278062,1089.08578257242
2014/12/13,1219.32780977752,1337.18832520164,1043.25666196761,1360.79786144574,1043.31282164714,1083.06811954812
2014/12/12,1215.1505297967,1346.55803495945,1041.63861898583,1349.49549908878,1047.43705016004,1087.66903379632
2014/12/11,1218.79957164701,1364.62470604877,1049.83353597783,1368.71636906139,1047.31438337831,1086.63593858411
2014/12/10,1225.72525609305,1358.71753316402,1052.75671240612,1359.13911918277,1049.97523217342,1091.22878131174
2014/12/09,1232.68696652599,1375.55740873723,1060.09620294731,1372.5079831165,1047.74498067269,1093.5565525019
2014/12/08,1236.8478639909,1384.18251304529,1058.38190387211,1363.55745613362,1057.74200935663,1092.85858265358
2014/12/07,1242.70998966823,1394.19604420339,1056.71761232909,1367.61843722106,1061.69315653572,1097.85295002352
2014/12/06,1241.50782926696,1390.2507168344,1058.58162887064,1367.10742803441,1057.30869533076,1091.22912481968
2014/12/05,1231.38603114467,1398.0637734942,1063.94129359535,1376.10137799195,1057.93674824331,1099.49269947213
2014/12/04,1238.77082696819,1404.402905365,1060.71373560375,1368.99026983885,1041.20238528159,1093.39629874821
2014/12/03,1233.28506649268,1389.49978083563,1055.90818219058,1369.39747576165,1048.4556853557,1097.2107575299
2014/12/02,1234.23472103375,1392.93507963984,1061.71964868968,1366.59632617137,1041.91639910712,1093.1796567858
2014/12/01,1237.35281067473,1394.86047965201,1058.70361462674,1361.11145843329,1027.15999453424,1087.2383112491
