date,open,high,low,close,volume,vwap
09/03/2013 12:10:57.679,1633.0,1634.75,1632.0,1634.5,41715.0,1633.1504015342202
09/03/2013 12:23:03.444,1634.5,1635.5,1632.25,1633.0,41738.0,1633.9163412238247
09/03/2013 12:45:52.048,1633.0,1635.5,1633.0,1633.75,41737.0,1634.4255037496705
09/03/2013 12:57:59.532,1633.75,1633.75,1631.5,1632.75,41739.0,1632.8853470375427
09/03/2013 13:12:49.849,1632.75,1635.5,1631.5,1635.25,41731.0,1633.652189020153
09/03/2013 13:27:43.610,1635.25,1635.25,1631.75,1632.5,41730.0,1633.6297387970285
09/03/2013 13:36:14.360,1632.5,1634.75,1631.25,1632.75,41716.0,1633.3248813404928
09/03/2013 13:49:47.627,1632.75,1634.0,1631.5,1632.5,41746.0,1632.8260731567095
09/03/2013 14:00:02.235,1632.5,1635.0,1630.75,1635.0,41720.0,1633.3159336049857
09/03/2013 14:06:53.938,1635.0,1637.25,1634.25,1636.75,41742.0,1635.8754312203537
09/03/2013 14:13:36.056,1636.75,1638.5,1636.5,1638.25,41708.0,1637.804054378057
09/03/2013 14:24:45.093,1638.25,1639.0,1636.5,1636.5,41754.0,1637.8552474014466
09/03/2013 14:38:16.111,1636.5,1638.25,1636.5,1638.0,41708.0,1637.3184221252518
09/03/2013 14:47:11.315,1638.0,1639.5,1637.0,1638.25,41755.0,1638.3525984911987
09/03/2013 14:53:19.877,1638.25,1638.25,1635.0,1636.25,41731.0,1636.4557822721717
09/03/2013 14:59:19.226,1636.25,1637.25,1635.5,1636.75,41712.0,1636.3634745397007
09/03/2013 15:00:10.246,1636.5,1638.0,1636.0,1637.25,41729.0,1637.2942857485202
09/03/2013 15:07:17.165,1637.25,1638.75,1637.0,1638.25,41752.0,1637.8734731270358
09/03/2013 17:00:37.132,1638.25,1640.0,1637.5,1637.75,41727.0,1638.5183634097825
09/04/2013 02:11:14.222,1637.75,1642.25,1636.0,1639.25,41732.0,1639.481369213074
09/04/2013 04:19:29.281,1639.25,1639.25,1636.0,1638.0,41728.0,1637.6056185295245
09/04/2013 06:34:48.327,1638.0,1640.0,1636.25,1638.75,41732.0,1638.0875287549122
09/04/2013 08:01:27.460,1638.75,1639.25,1635.0,1637.25,41736.0,1636.875203661108
09/04/2013 08:31:34.966,1637.0,1639.25,1637.0,1639.25,41729.0,1637.9878621582113
09/04/2013 08:37:07.043,1639.25,1639.5,1635.25,1636.25,41733.0,1637.4600016773297
09/04/2013 08:43:00.109,1636.25,1640.0,1635.75,1639.25,41719.0,1637.8711078884921
09/04/2013 08:48:50.823,1639.25,1641.75,1638.75,1641.0,41743.0,1640.6547564861173
09/04/2013 08:55:06.847,1641.0,1643.75,1640.75,1643.0,41731.0,1642.591191200786
09/04/2013 09:05:43.306,1643.0,1644.75,1642.25,1644.0,41722.0,1643.5930923733283
09/04/2013 09:11:29.501,1644.0,1646.0,1644.0,1646.0,41733.0,1644.9751755205712
09/04/2013 09:18:56.870,1646.0,1646.75,1645.5,1646.25,41737.0,1646.009356206723
09/04/2013 09:32:23.657,1646.25,1647.25,1645.5,1646.0,41732.0,1646.3260747148472
09/04/2013 09:44:19.233,1646.0,1647.75,1645.75,1646.75,41720.0,1646.652768456376
09/04/2013 09:55:10.377,1646.75,1648.0,1646.25,1647.5,41604.0,1647.0474774060187
09/04/2013 10:03:23.115,1647.5,1649.0,1646.75,1649.0,41868.0,1647.6906348523933
09/04/2013 10:11:51.122,1649.0,1649.75,1648.5,1649.25,41732.0,1649.2010747148472
09/04/2013 10:28:15.117,1649.25,1649.5,1648.0,1649.0,41725.0,1648.7136309167165
09/04/2013 10:40:22.783,1649.0,1650.0,1648.5,1650.0,41736.0,1649.3170404447
09/04/2013 10:46:17.859,1650.0,1651.75,1650.0,1651.5,41699.0,1650.9493273219982
09/04/2013 10:54:42.559,1651.5,1652.75,1651.0,1652.75,41749.0,1651.9282138494336
09/04/2013 11:06:04.275,1652.75,1653.5,1652.5,1652.75,41746.0,1652.8836595122887
09/04/2013 11:18:49.059,1652.75,1653.75,1652.0,1652.5,41721.0,1652.8941360465953
09/04/2013 11:45:06.484,1652.5,1653.5,1652.0,1652.75,41734.0,1652.5570218526861
09/04/2013 12:09:45.220,1652.75,1653.0,1652.0,1652.5,41713.0,1652.4500515426846
09/04/2013 12:25:57.284,1652.5,1654.75,1652.25,1654.5,41747.0,1653.613834527032
09/04/2013 12:46:01.822,1654.5,1654.5,1653.25,1653.5,41721.0,1653.7332218786703
09/04/2013 13:05:12.196,1653.5,1653.5,1651.25,1652.75,41744.0,1652.218151111537
09/04/2013 13:28:23.802,1652.75,1653.25,1651.0,1652.0,41723.0,1651.8481053615512
09/04/2013 13:54:03.479,1652.0,1652.5,1650.75,1652.25,41703.0,1651.7472663837134
09/04/2013 14:19:48.557,1652.25,1654.25,1652.0,1654.0,41771.0,1653.0852924277608
09/04/2013 14:25:50.205,1654.0,1654.25,1650.0,1651.25,41724.0,1651.6260845077175
09/04/2013 14:34:03.893,1651.25,1652.75,1650.0,1650.75,41738.0,1651.3845356749246
09/04/2013 14:45:08.806,1650.75,1651.75,1649.5,1651.75,41728.0,1650.438512509586
09/04/2013 14:55:37.806,1651.75,1652.75,1650.25,1650.25,41736.0,1651.6690447096032
09/04/2013 14:59:56.005,1650.25,1652.0,1649.5,1651.75,41722.0,1650.770726475241
09/04/2013 15:00:56.316,1651.75,1652.5,1651.25,1652.5,41689.0,1651.8641428194487
09/04/2013 15:14:22.831,1652.5,1654.0,1652.0,1653.0,41725.0,1652.9360695026962
09/05/2013 01:05:11.862,1653.0,1655.75,1652.75,1654.25,41788.0,1654.1128792954914
09/05/2013 03:31:03.213,1654.25,1656.5,1652.0,1653.75,41731.0,1654.44340538209
09/05/2013 05:12:33.478,1653.75,1654.75,1650.5,1652.0,41730.0,1652.2014977234603
09/05/2013 07:18:41.708,1652.0,1654.5,1651.25,1653.5,41732.0,1653.2416311224001
09/05/2013 08:10:47.398,1653.5,1656.0,1652.5,1653.0,41730.0,1654.3173556194583
09/05/2013 08:30:44.868,1653.0,1654.5,1651.25,1651.75,41732.0,1652.6977020032589
09/05/2013 08:36:01.259,1651.75,1655.75,1651.25,1655.25,41731.0,1653.4987838776929
09/05/2013 08:43:56.732,1655.25,1656.25,1654.75,1655.25,41729.0,1655.4449064199957
09/05/2013 08:49:19.096,1655.25,1658.25,1655.0,1657.75,41731.0,1657.2798638901536
09/05/2013 09:00:58.859,1657.75,1658.0,1656.5,1657.75,41714.0,1657.196810423359
09/05/2013 09:10:01.459,1657.75,1657.75,1655.25,1656.75,41750.0,1656.543994011976
09/05/2013 09:26:05.531,1656.75,1657.75,1655.75,1656.5,41718.0,1656.7748993240327
09/05/2013 09:34:22.117,1656.5,1657.25,1652.75,1653.5,41744.0,1655.238375574933
09/05/2013 09:44:00.470,1653.5,1655.0,1653.0,1654.75,41724.0,1654.0901399674049
09/05/2013 09:55:12.452,1654.75,1655.75,1652.75,1655.25,41736.0,1654.4297009775732
09/05/2013 10:04:22.498,1655.25,1655.5,1652.5,1654.25,41733.0,1653.790255912587
09/05/2013 10:18:35.091,1654.25,1655.0,1652.75,1654.25,41729.0,1654.1562462556017
09/05/2013 10:32:45.675,1654.25,1655.0,1653.0,1654.5,41729.0,1654.001587624913
09/05/2013 10:51:27.804,1654.5,1656.25,1654.25,1655.0,41735.0,1655.2876841979155
09/05/2013 11:15:56.877,1655.0,1656.0,1654.0,1654.0,41718.0,1655.1974986816242
09/05/2013 11:43:00.084,1654.0,1655.25,1653.75,1654.5,41744.0,1654.2407771176695
09/05/2013 12:15:05.306,1654.5,1655.0,1653.25,1654.0,41726.0,1654.343107415041
09/05/2013 12:51:39.291,1654.0,1656.25,1653.5,1655.5,41736.0,1654.9560211807552
09/05/2013 13:15:34.143,1655.5,1655.75,1653.5,1655.25,41722.0,1654.4738926705336
09/05/2013 13:53:07.874,1655.25,1655.75,1654.25,1655.5,41737.0,1655.0723638498216
09/05/2013 14:18:14.724,1655.5,1656.75,1654.5,1655.0,41734.0,1655.6290195044808
09/05/2013 14:42:35.189,1655.0,1655.5,1653.25,1654.0,41731.0,1654.1711856892957
09/05/2013 14:59:00.570,1654.0,1654.25,1653.0,1653.5,41725.0,1653.4412762133013
09/05/2013 15:00:46.181,1653.25,1653.75,1652.5,1653.0,41737.0,1653.0053909001606
09/05/2013 16:00:32.409,1652.75,1653.5,1652.0,1652.25,41716.0,1652.8596341931154
09/06/2013 01:14:54.032,1652.25,1654.0,1648.5,1652.25,41746.0,1651.1147056005366
09/06/2013 03:47:15.811,1652.25,1655.75,1652.0,1653.0,41731.0,1653.597787016846
09/06/2013 06:35:55.767,1653.0,1656.0,1652.0,1655.5,41731.0,1653.5698461575328
09/06/2013 07:22:09.872,1655.5,1659.5,1655.0,1659.25,41724.0,1657.3239202856869
09/06/2013 07:31:54.421,1659.25,1662.0,1656.25,1661.75,41719.0,1658.870143100266
09/06/2013 07:35:25.985,1661.75,1663.5,1659.5,1660.25,41749.0,1661.644578313253
09/06/2013 07:48:02.704,1660.25,1662.25,1658.25,1661.0,41704.0,1660.0669719930943
09/06/2013 08:07:00.596,1661.0,1662.75,1660.0,1661.25,41759.0,1661.7051473933764
09/06/2013 08:30:32.745,1661.25,1661.5,1658.5,1659.0,41654.0,1659.8229881884092
09/06/2013 08:35:56.292,1659.0,1660.5,1657.75,1660.25,41806.0,1659.0239259914845
09/06/2013 08:39:40.383,1660.25,1661.0,1657.0,1657.0,41704.0,1658.8765466142336
09/06/2013 08:41:44.203,1657.0,1657.0,1653.75,1654.75,41683.0,1655.4256591416165
09/06/2013 08:43:24.454,1654.75,1655.0,1652.0,1652.5,41806.0,1653.2807671147682
09/06/2013 08:44:43.797,1652.5,1653.0,1648.25,1649.25,41731.0,1650.2974527329802
09/06/2013 08:46:08.159,1649.0,1650.0,1646.25,1646.25,41684.0,1648.0466126091546
09/06/2013 08:47:33.126,1646.25,1647.25,1642.25,1642.5,41779.0,1644.7749347758443
09/06/2013 08:48:56.292,1642.5,1645.0,1642.25,1644.75,41730.0,1644.0134735202491
09/06/2013 08:50:30.032,1644.75,1647.75,1644.75,1646.75,41733.0,1646.2396005559149
09/06/2013 08:53:37.975,1646.75,1647.75,1645.25,1647.75,41696.0,1646.6977647735994
09/06/2013 08:56:52.300,1647.75,1648.25,1644.5,1645.5,41765.0,1646.4735125104753
09/06/2013 09:00:45.517,1645.5,1647.0,1644.0,1644.5,41731.0,1645.5264611439936
09/06/2013 09:03:35.029,1644.5,1645.25,1641.75,1641.75,41729.0,1643.3469709314866
09/06/2013 09:04:43.862,1641.75,1642.0,1638.75,1639.75,41728.0,1640.1280135640338
09/06/2013 09:07:20.582,1639.75,1644.0,1639.75,1643.0,41737.0,1641.7884490979227
09/06/2013 09:11:31.800,1643.0,1645.0,1642.75,1644.25,41731.0,1643.9304354077306
09/06/2013 09:14:39.339,1644.25,1646.75,1644.25,1645.75,41724.0,1645.3613987153676
09/06/2013 09:17:52.990,1645.75,1648.25,1645.0,1647.75,41729.0,1647.0620611565098
09/06/2013 09:24:02.942,1647.75,1648.75,1646.75,1648.0,41740.0,1647.812206516531
09/06/2013 09:29:55.799,1648.0,1649.5,1646.25,1648.5,41729.0,1648.3257267128376
09/06/2013 09:36:09.313,1648.5,1650.5,1648.5,1650.0,41721.0,1649.544497974641
09/06/2013 09:43:25.303,1650.0,1652.25,1648.75,1652.25,41742.0,1650.5499496909588
09/06/2013 09:46:14.945,1652.25,1654.5,1652.0,1654.5,41719.0,1653.3559169682878
09/06/2013 09:50:57.780,1654.5,1655.5,1654.0,1654.5,41723.0,1654.686407976416
09/06/2013 09:57:25.454,1654.5,1657.25,1653.5,1656.5,41710.0,1655.0995504675138
09/06/2013 10:03:09.019,1656.5,1658.5,1656.25,1658.0,41772.0,1657.377824858757
09/06/2013 10:06:56.236,1658.0,1660.25,1658.0,1658.75,41716.0,1658.9750515389778
09/06/2013 10:15:21.930,1658.75,1659.75,1658.0,1659.5,41739.0,1658.6631028534464
09/06/2013 10:22:06.723,1659.25,1659.75,1657.25,1658.25,41716.0,1658.1035813596702
09/06/2013 10:32:42.831,1658.25,1659.75,1657.5,1658.75,41658.0,1658.5525469297613
09/06/2013 10:40:10.905,1658.75,1660.5,1658.5,1659.5,41826.0,1659.7378066274566
09/06/2013 10:54:17.208,1659.5,1660.5,1658.0,1658.5,41727.0,1659.0688463105423
09/06/2013 11:11:41.923,1658.5,1660.25,1658.25,1659.25,41736.0,1659.227267826337
09/06/2013 11:34:16.318,1659.25,1660.5,1658.75,1659.0,41688.0,1659.554524083669
09/06/2013 11:48:16.552,1659.0,1659.25,1656.0,1656.75,41773.0,1657.3229717760275
09/06/2013 12:08:44.350,1656.75,1659.75,1656.5,1659.25,41725.0,1658.2333493109647
09/06/2013 12:34:12.781,1659.25,1660.75,1658.75,1660.5,41738.0,1659.6489350232403
09/06/2013 12:50:00.598,1660.5,1662.25,1659.25,1662.25,41714.0,1660.748603586326
09/06/2013 13:02:14.084,1662.25,1663.25,1661.75,1662.25,41744.0,1662.5094444710617
09/06/2013 13:15:19.293,1662.25,1664.0,1661.5,1662.0,41732.0,1662.6793168312086
09/06/2013 13:41:25.665,1662.0,1663.25,1661.25,1662.25,41712.0,1662.0821346375144
09/06/2013 13:59:36.034,1662.25,1662.5,1660.0,1660.75,41752.0,1661.409854617743
09/06/2013 14:08:56.559,1660.75,1661.5,1657.5,1657.75,41731.0,1659.8176415614291
09/06/2013 14:14:50.504,1657.75,1659.0,1656.25,1657.75,41727.0,1657.5100534426151
09/06/2013 14:23:25.821,1657.75,1659.5,1657.25,1658.5,41721.0,1658.3032825195944
09/06/2013 14:38:15.931,1658.5,1659.0,1655.5,1656.25,41729.0,1657.47898943181
09/06/2013 14:49:20.533,1656.25,1658.5,1655.0,1655.0,41740.0,1656.7895663632007
09/06/2013 14:56:08.837,1655.0,1656.25,1654.25,1654.5,41733.0,1655.0815601562313
09/06/2013 14:58:49.023,1654.5,1654.5,1652.75,1653.5,41677.0,1653.617030976318
09/06/2013 15:00:18.638,1653.75,1654.5,1653.0,1653.75,41783.0,1653.7139865495537
09/06/2013 15:09:45.642,1653.5,1654.0,1652.5,1654.0,41693.0,1653.4133307749503
09/08/2013 19:46:56.632,1654.0,1658.0,1652.0,1655.5,41776.0,1654.52442191689
09/09/2013 02:57:22.354,1655.5,1659.25,1654.75,1658.25,41732.0,1657.5390228122303
09/09/2013 05:41:08.975,1658.25,1659.75,1656.5,1658.0,41731.0,1658.0818636025977
09/09/2013 07:59:27.148,1658.0,1658.5,1656.0,1658.25,41731.0,1657.3097577340586
09/09/2013 08:31:27.752,1658.25,1661.75,1657.75,1661.0,41728.0,1659.631841928681
09/09/2013 08:38:33.227,1661.0,1662.25,1660.0,1661.75,41727.0,1661.1167529417403
09/09/2013 08:47:40.034,1661.75,1662.5,1660.0,1662.25,41722.0,1661.3390657207228
09/09/2013 08:54:48.194,1662.25,1663.75,1661.25,1663.5,41738.0,1662.8524426182375
09/09/2013 09:01:27.599,1663.5,1665.25,1663.25,1664.5,41738.0,1664.2710659351192
09/09/2013 09:09:49.604,1664.5,1664.75,1662.25,1662.25,41706.0,1663.3624538435718
09/09/2013 09:19:46.643,1662.25,1663.25,1661.0,1661.75,41758.0,1662.076769720772
09/09/2013 09:32:21.905,1661.75,1662.75,1660.25,1661.5,41463.0,1661.6110930226948
09/09/2013 09:49:11.620,1661.5,1663.0,1661.25,1662.75,41992.0,1662.0852483806439
09/09/2013 10:05:38.577,1662.75,1662.75,1660.75,1662.0,41733.0,1661.8681139625717
09/09/2013 10:18:42.870,1662.0,1663.25,1661.0,1661.25,41733.0,1662.3730620851604
09/09/2013 10:32:57.211,1661.25,1662.5,1661.0,1662.25,41728.0,1661.9109051476228
09/09/2013 10:44:12.566,1662.25,1664.25,1662.0,1664.25,41733.0,1663.0632113675028
09/09/2013 11:00:22.088,1664.25,1664.75,1663.5,1664.5,41735.0,1664.088636635917
09/09/2013 11:13:21.640,1664.5,1666.25,1664.0,1666.25,41729.0,1664.9181564379687
09/09/2013 11:32:38.417,1666.25,1667.0,1665.75,1666.0,41727.0,1666.4098125913677
09/09/2013 11:51:28.117,1666.0,1666.25,1665.0,1665.75,41737.0,1665.5678175240193
09/09/2013 12:25:50.420,1665.75,1666.75,1665.25,1666.0,41729.0,1665.835072731194
09/09/2013 12:48:25.153,1666.0,1667.75,1665.5,1667.0,41683.0,1666.53092387784
09/09/2013 13:04:12.751,1667.0,1669.75,1666.75,1669.5,41781.0,1668.2223379047894
09/09/2013 13:19:23.010,1669.5,1671.0,1668.75,1670.5,41714.0,1669.7788452318166
09/09/2013 13:26:14.183,1670.75,1671.75,1670.5,1670.75,41734.0,1671.135363252983
09/09/2013 13:43:25.826,1670.75,1671.0,1669.5,1670.0,41741.0,1670.2619846194389
09/09/2013 14:07:37.628,1670.0,1670.5,1669.25,1669.5,41735.0,1670.0578171798252
09/09/2013 14:22:15.306,1669.5,1671.5,1669.0,1669.25,41702.0,1670.3553246846675
09/09/2013 14:40:59.900,1669.25,1670.75,1669.0,1669.25,41735.0,1669.7867796813227
09/09/2013 14:55:16.027,1669.25,1670.5,1668.75,1670.0,41711.0,1669.697052336314
09/09/2013 14:59:59.055,1670.0,1670.75,1669.5,1670.25,41720.0,1670.2422519175454
09/09/2013 15:02:16.472,1670.5,1671.25,1670.25,1671.0,41760.0,1670.7080040708813
09/09/2013 15:13:06.057,1671.0,1671.25,1668.75,1669.25,41720.0,1670.2347974592521
09/09/2013 20:06:16.915,1669.25,1672.25,1668.25,1669.75,41769.0,1670.189362924657
09/10/2013 02:24:38.843,1669.75,1673.75,1669.0,1673.25,41731.0,1671.3826471927343
09/10/2013 03:33:47.575,1673.25,1677.75,1672.75,1677.75,41720.0,1675.8237356184084
09/10/2013 06:05:16.981,1677.75,1678.5,1675.75,1677.5,41601.0,1677.1810773779478
09/10/2013 06:43:18.143,1677.5,1680.75,1677.25,1680.25,41872.0,1679.0288677397784
09/10/2013 07:31:28.229,1680.25,1681.25,1679.0,1679.5,41731.0,1680.1109666674654
09/10/2013 08:14:25.542,1679.5,1680.75,1678.5,1679.25,41731.0,1679.4997543792385
09/10/2013 08:32:49.635,1679.25,1680.75,1679.0,1679.75,41731.0,1679.874427883348
09/10/2013 08:37:50.456,1679.75,1680.0,1676.75,1677.75,41725.0,1678.4347753145596
09/10/2013 08:44:55.410,1677.75,1678.75,1677.0,1678.0,41737.0,1677.8427474423174
09/10/2013 08:53:04.463,1678.0,1680.25,1677.75,1679.75,41709.0,1679.1337001606369
09/10/2013 08:59:27.191,1679.75,1681.25,1679.25,1679.25,41753.0,1680.3215756951597
09/10/2013 09:06:44.130,1679.25,1681.75,1679.0,1681.25,41726.0,1680.2203122753199
09/10/2013 09:14:28.775,1681.25,1681.25,1679.75,1681.0,41736.0,1680.5064332949971
09/10/2013 09:21:32.472,1681.0,1682.0,1679.0,1680.0,41729.0,1680.2265630616598
09/10/2013 09:32:34.325,1680.0,1682.25,1680.0,1681.75,41706.0,1681.1197010022538
09/10/2013 09:44:26.949,1681.75,1682.5,1680.75,1682.0,41659.0,1681.6398797378718
09/10/2013 09:53:46.276,1682.0,1682.75,1681.25,1682.5,41826.0,1682.0361676947352
09/10/2013 10:03:42.752,1682.25,1683.0,1681.25,1681.75,41687.0,1682.0971825749034
09/10/2013 10:15:53.855,1681.75,1682.25,1680.75,1681.25,41779.0,1681.5586718207712
09/10/2013 10:29:07.782,1681.25,1681.75,1680.75,1681.25,41731.0,1681.289724665117
09/10/2013 10:38:05.013,1681.25,1681.5,1679.5,1679.75,41608.0,1680.3720017785042
09/10/2013 10:47:35.794,1679.75,1680.0,1677.0,1677.0,41854.0,1678.5935991780952
09/10/2013 10:58:21.112,1677.0,1679.0,1676.75,1679.0,41731.0,1678.1838441446407
09/10/2013 11:13:21.843,1679.0,1680.0,1678.25,1679.5,41719.0,1679.1936587645916
09/10/2013 11:33:27.942,1679.5,1680.0,1678.75,1679.75,41740.0,1679.4601161954959
09/10/2013 11:59:55.214,1679.75,1681.25,1678.5,1680.75,41732.0,1679.808216716189
09/10/2013 12:16:15.250,1680.75,1680.75,1679.0,1679.5,41733.0,1680.1380861668224
09/10/2013 12:25:00.567,1679.5,1682.0,1679.0,1681.25,41694.0,1680.8818115316353
09/10/2013 12:36:10.529,1681.25,1682.0,1680.25,1680.75,41727.0,1681.2807534689769
09/10/2013 12:54:52.538,1680.75,1681.5,1680.5,1681.25,41763.0,1681.0652970332592
09/10/2013 13:09:53.133,1681.0,1682.0,1680.5,1681.25,41740.0,1681.2315165309055
09/10/2013 13:27:55.762,1681.0,1681.75,1680.25,1681.0,41710.0,1680.8943298969073
09/10/2013 13:45:49.493,1681.0,1681.5,1679.25,1680.25,41751.0,1680.1194821680917
09/10/2013 14:01:21.275,1680.25,1682.0,1680.0,1681.5,41575.0,1680.843589897775
09/10/2013 14:14:15.256,1681.5,1682.5,1680.5,1681.0,41881.0,1681.5146128315944
09/10/2013 14:30:00.841,1681.0,1682.75,1680.75,1682.0,41738.0,1681.7456214959989
09/10/2013 14:43:29.369,1682.0,1682.75,1681.25,1682.0,41731.0,1682.100231242961
09/10/2013 14:54:37.663,1682.0,1682.5,1680.25,1681.5,41729.0,1681.5304404610702
09/10/2013 14:59:52.404,1681.75,1683.25,1681.0,1683.25,41721.0,1682.1585352700079
09/10/2013 15:00:52.705,1683.25,1683.25,1682.0,1682.5,41651.0,1682.7475450769489
09/10/2013 15:11:16.306,1682.5,1683.0,1682.0,1682.25,41823.0,1682.5993472491214
09/10/2013 20:09:42.942,1682.25,1683.0,1679.75,1680.0,41727.0,1681.8420267452727
09/11/2013 02:15:17.923,1680.0,1684.0,1679.75,1680.5,41735.0,1681.3248951719181
09/11/2013 05:02:16.920,1680.5,1683.5,1679.75,1681.5,41623.0,1681.6092965427767
09/11/2013 07:18:00.037,1681.5,1683.0,1679.75,1681.25,41839.0,1681.5345969071918
09/11/2013 08:30:01.152,1681.25,1681.5,1679.25,1681.0,41688.0,1680.5521972749953
09/11/2013 08:33:50.854,1681.0,1682.0,1680.25,1680.5,41774.0,1681.3691829846316
09/11/2013 08:38:52.490,1680.5,1682.75,1679.75,1681.5,41724.0,1681.4640255009108
09/11/2013 08:47:32.983,1681.5,1682.75,1681.25,1682.0,41729.0,1682.011496800786
09/11/2013 08:57:04.260,1682.0,1682.25,1679.0,1679.0,41722.0,1680.823851924644
09/11/2013 09:04:38.212,1679.0,1681.0,1678.5,1680.25,41747.0,1679.8303171485377
09/11/2013 09:11:32.851,1680.25,1681.5,1679.5,1679.75,41733.0,1680.4219083219514
09/11/2013 09:18:22.153,1679.75,1681.0,1678.75,1679.0,41725.0,1679.599910125824
09/11/2013 09:26:06.204,1679.0,1679.5,1677.75,1678.25,41721.0,1678.5993025095277
09/11/2013 09:36:41.501,1678.25,1680.0,1677.75,1679.5,41742.0,1678.902220784821
09/11/2013 09:51:29.381,1679.5,1680.0,1678.25,1678.75,41736.0,1679.1660437032776
09/11/2013 10:03:57.977,1678.75,1680.75,1678.75,1680.25,41717.0,1679.9272478845555
09/11/2013 10:14:26.083,1680.25,1682.25,1680.0,1681.75,41738.0,1681.1679464756337
09/11/2013 10:27:45.807,1681.75,1682.25,1681.0,1682.0,41723.0,1681.6533566617932
09/11/2013 10:32:43.675,1682.0,1684.5,1681.5,1684.0,41740.0,1682.7073310972687
09/11/2013 10:38:28.620,1684.0,1685.75,1683.5,1685.0,41716.0,1684.5022293604372
09/11/2013 10:54:07.847,1685.0,1685.25,1684.25,1684.25,41724.0,1684.6232144569074
09/11/2013 11:05:38.112,1684.25,1684.75,1683.5,1684.0,41759.0,1684.2527179769631
09/11/2013 11:16:51.846,1684.0,1685.25,1684.0,1684.75,41720.0,1684.5620625599233
09/11/2013 11:28:46.121,1684.75,1685.5,1684.25,1685.0,41710.0,1684.8464456964757
09/11/2013 11:43:12.887,1685.0,1686.25,1684.75,1685.0,41749.0,1685.4056564229084
09/11/2013 12:00:16.470,1685.0,1686.25,1684.5,1686.0,41726.0,1685.3540957676269
09/11/2013 12:17:46.528,1686.0,1686.0,1684.75,1685.25,41750.0,1685.2839580838324
