     DATE           Volume
     19610206       3885270 
     19610207       4023700 
     19610208       4935060 
     19610209       5593370 
     19610210       4834820 
     19610213       3558180 
     19610214       4487580 
     19610215       5255950 
     19610216       5070360 
     19610217       4649885 
     19610220       4675220 
     19610221       5074330 
     19610222 Closed        
     19610223       5618350 
     19610224       5328710 
     19610227       5465580 
     19610228       5834356 
     19610301       4971000 
     19610302       5301080 
     19610303       5530890 
     19610306       5619650 
     19610307       5536150 
     19610308       5912130 
     19610309       6005630 
     19610310       5952560 
     19610313       5081220 
     19610314       4902100 
     19610315       4900211 
     19610316       5620190 
     19610317       5957770 
     19610320       5776135 
     19610321       5809020 
     19610322       5836940 
     19610323       5173840 
     19610324       4388100 
     19610327       4188560 
     19610328       4626980 
     19610329       5330010 
     19610330       5614720 
     19610403       6470140 
     19610404       7076890 
     19610405       5429580 
     19610406       4912290 
     19610407       5098600 
     19610410       5548860 
     19610411       5235290 
     19610412       4868340 
     19610413       4774310 
     19610414       5243670 
     19610417       5860510 
     19610418       4827910 
     19610419       4871540 
     19610420       4816480 
     19610421       4340520 
     19610424       4590400 
     19610425       4670370 
     19610426       4980550 
     19610427       4450970 
     19610428       3708680 
     19610501       3706790 
     19610502       4110940 
     19610503       4936310 
     19610504       5330360 
     19610505       4981400 
     19610508       5182786 
     19610509       5383070 
     19610510       5447010 
     19610511       5170190 
     19610512       4843330 
     19610515       4840760 
     19610516       5113690 
     19610517       5515040 
     19610518       4609140 
     19610519       4195800 
     19610522       4066440 
     19610523       3656520 
     19610524       3965830 
     19610525       3762100 
     19610526       3784450 
     19610531       4348180 
     19610601       3781190 
     19610602       3667480 
     19610605       4152950 
     19610606       4252600 
     19610607       3990730 
     19610608       3805610 
     19610609       3519660 
     19610612       3256680 
     19610613       3033450 
     19610614       3425190 
     19610615       3221828 
     19610616       3383190 
     19610619       3975340 
     19610620       3284720 
     19610621       3212450 
     19610622       2882870 
     19610623       2721180 
     19610626       2690640 
     19610627       3087950 
     19610628       2831270 
     19610629       2564020 
     19610630       2380330 
     19610703       2184000 
     19610704 Closed        
     19610705       3278090 
     19610706       3468240 
     19610707       3034370 
     19610710       3181640 
     19610711       3158100 
     19610712       3072930 
     19610713       2674930 
     19610714       2757100 
     19610717       2697220 
     19610718       3006550 
     19610719       2965350 
     19610720       2526690 
     19610721       2356530 
     19610724       2489240 
     19610725       3019430 
     19610726       4065425 
     19610727       4173425 
     19610728       3612840 
     19610731       3174890 
     19610801       3985280 
     19610802       4296710 
     19610803       3662980 
     19610804       3712850 
     19610807       3567100 
     19610808       4048890 
     19610809       3712400 
     19610810       3572620 
     19610811       3262370 
     19610814       3116810 
     19610815       3317560 
     19610816       3427280 
     19610817       4131170 
     19610818       4031270 
     19610821       3883980 
     19610822       3641740 
     19610823       3557584 
     19610824       3088710 
     19610825       3049700 
     19610828       3151725 
     19610829       3158894 
     19610830       3226251 
     19610831       2922810 
     19610901       2704010 
     19610905       3013900 
     19610906       3444910 
     19610907       3898900 
     19610908       3428017 
     19610911       2787820 
     19610912       2940980 
     19610913       3114250 
     19610914       2921610 
     19610915       3132640 
     19610918       3552160 
     19610919       3259290 
     19610920       2700090 
     19610921       3335760 
     19610922       3067910 
     19610925       3736171 
     19610926       3316860 
     19610927       3441990 
     19610928       2998533 
     19610929       3062870 
     19611002       2795930 
     19611003       2680330 
     19611004       3380890 
     19611005       3915012 
     19611006       3468630 
     19611009       2918450 
     19611010       3434500 
     19611011       3668240 
     19611012       3058930 
     19611013       3092550 
     19611016       2841190 
     19611017       3114870 
     19611018       3522920 
     19611019       3854960 
     19611020       3467820 
     19611023       3440960 
     19611024       3427510 
     19611025       3589278 
     19611026       3332110 
     19611027       3201100 
     19611030       3430860 
     19611031       3353930 
     19611101       3206990 
     19611102       3889370 
     19611103       4068080 
     19611106       4340470 
     19611108       6089240 
     19611109       4677270 
     19611110       4175620 
     19611113       4544990 
     19611114       4748910 
     19611115       4673710 
     19611116       3976020 
     19611117       3956620 
     19611120       4186000 
     19611121       4893958 
     19611122       4501130 
     19611124       4015220 
     19611127       4707580 
     19611128       4362780 
     19611129       4546940 
     19611130       4233510 
     19611201       4432660 
     19611204       4557500 
     19611205       4341405 
     19611206       4202790 
     19611207       3895485 
     19611208       4013670 
     19611211       4360870 
     19611212       4675605 
     19611213       4894600 
     19611214       4352750 
     19611215       3706610 
     19611218       3805470 
     19611219       3444080 
     19611220       3639110 
     19611221       3437110 
     19611222       3390300 
     19611226       3179920 
     19611227       4173500 
     19611228       4530090 
     19611229       5369010 
     19620102       3124530 
     19620103       3588670 
     19620104       4449720 
     19620105       4633890 
     19620108       4618030 
     19620109       3598410 
     19620110       3302450 
     19620111       3390720 
     19620112       3725120 
     19620115       3454370 
     19620116       3646742 
     19620117       3773170 
     19620118       3455540 
     19620119       3795580 
     19620122       3807350 
     19620123       3352410 
     19620124       3760200 
     19620125       3567350 
     19620126       3332330 
     19620129       3049550 
     19620130       3517920 
     19620131       3939380 
     19620201       4259130 
     19620202       3952150 
     19620205       3885215 
     19620206       3652510 
     19620207       4139810 
     19620208       3811300 
     19620209       3365020 
     19620212       2625260 
     19620213       3396520 
     19620214       3633790 
     19620215       3468490 
     19620216       3699400 
     19620219       3354640 
     19620220       3297390 
     19620221       3314465 
     19620223       3233270 
     19620226       2907290 
     19620227       3105035 
     19620228       3031308 
     19620301       2960800 
     19620302       2976970 
     19620305       3019547 
     19620306       2872420 
     19620307       2890700 
     19620308       3210530 
     19620309       3330600 
     19620312       3280890 
     19620313       3199580 
     19620314       3674610 
     19620315       3251330 
     19620316       3059050 
     19620319       3221480 
     19620320       3058890 
     19620321       3356700 
     19620322       3142610 
     19620323       3051350 
     19620326       3066450 
     19620327       3093400 
     19620328       2938370 
     19620329       2873420 
     19620330       2952550 
     19620402       2788180 
     19620403       3347060 
     19620404       3292630 
     19620405       3132930 
     19620406       2725990 
     19620409       3017280 
     19620410       2876610 
     19620411       3242170 
     19620412       3321968 
     19620413       3466280 
     19620416       3068530 
     19620417       2939080 
     19620418       3349950 
     19620419       3101560 
     19620423       3237964 
     19620424       3049760 
     19620425       3344290 
     19620426       3650940 
     19620427       4141700 
     19620430       4160870 
     19620501       5101060 
     19620502       3777600 
     19620503       3319110 
     19620504       3012070 
     19620507       2528760 
     19620508       2980380 
     19620509       3671110 
     19620510       4726410 
     19620511       4512980 
     19620514       5994000 
     19620515       4777490 
     19620516       3358470 
     19620517       2951310 
     19620518       2485500 
     19620521       2259110 
     19620522       3641560 
     19620523       5453950 
     19620524       5252380 
     19620525       6381850 
     19620528       9349110 
     19620529      14746200 
     19620531      10706970 
     19620601       5760950 
     19620604       5385600 
     19620605       6144400 
     19620606       4187880 
     19620607       2761580 
     19620608       2562170 
     19620611       2866775 
     19620612       4694830 
     19620613       5845200 
     19620614       6235170 
     19620615       7128710 
     19620618       4578000 
     19620619       2677690 
     19620620       3359620 
     19620621       4561590 
     19620622       5635250 
     19620625       7094490 
     19620626       4629190 
     19620628       5435860 
     19620629       4720760 
     19620702       3446360 
     19620703       3915660 
     19620705       3348540 
     19620706       3109630 
     19620709       2963360 
     19620710       7117820 
     19620711       4246090 
     19620712       5365920 
     19620713       3380210 
     19620716       3131830 
     19620717       3507490 
     19620718       3618490 
     19620719       3090090 
     19620720       2614590 
     19620723       2765700 
     19620724       2559950 
     19620725       2914331 
     19620726       2782640 
     19620727       2892040 
     19620730       3203455 
     19620731       4187500 
     19620801       3104650 
     19620802       3407940 
     19620803       2987050 
     19620806       3137780 
     19620807       2968187 
     19620808       3083860 
     19620809       2666470 
     19620810       2473105 
     19620813       2673890 
     19620814       3638710 
     19620815       4876370 
     19620816       4191930 
     19620817       3427540 
     19620820       4586160 
     19620821       3727980 
     19620822       4517842 
     19620823       4768120 
     19620824       2893750 
     19620827       3152320 
     19620828       3183120 
     19620829       2899910 
     19620830       2258350 
     19620831       2833960 
     19620904       2977663 
     19620905       3049935 
     19620906       3178410 
     19620907       2889560 
     19620910       2518230 
     19620911       3042530 
     19620912       3096360 
     19620913       3100845 
     19620914       2876090 
     19620917       3333800 
     19620918       3687520 
     19620919       2947010 
     19620920       3349340 
     19620921       4279400 
     19620924       4999370 
     19620925       3618930 
     19620926       3550190 
     19620927       3536260 
     19620928       2859620 
     19621001       3090420 
     19621002       2997650 
     19621003       2611340 
     19621004       2526360 
     19621005       2730910 
     19621008       1946200 
     19621009       2357050 
     19621010       3038728 
     19621011       2461110 
     19621012       2019670 
     19621015       2640080 
     19621016       2858770 
     19621017       3244680 
     19621018       3284190 
     19621019       4654670 
     19621022       5694315 
     19621023       6111440 
     19621024       6724730 
     19621025       3946935 
     19621026       2584840 
     19621029       4280825 
     19621030       3831930 
     19621031       3086250 
     19621101       3401860 
     19621102       5472090 
     19621105       4335610 
     19621107       4576730 
     19621108       4161565 
     19621109       4339640 
     19621112       5088390 
     19621113       4550685 
     19621114       5088910 
     19621115       5054470 
     19621116       4005500 
     19621119       3412520 
     19621120       4293910 
     19621121       5101560 
     19621123       5663790 
     19621126       5654530 
     19621127       5495630 
     19621128       5977240 
     19621129       5811050 
     19621130       4571460 
     19621203       3807090 
     19621204       5234210 
     19621205       6360680 
     19621206       4595760 
     19621207       3903860 
     19621210       4268300 
     19621211       3704300 
     19621212       3757430 
     19621213       3376650 
     19621214       3278020 
     19621217       3586329 
     19621218       3621883 
     19621219       4001367 
     19621220       4219593 
     19621221       3471580 
     19621224       3181300 
     19621226       3369650 
     19621227       3665607 
     19621228       4143073 
     19621231       5415671 
     19630102       2543720 
     19630103       4574928 
     19630104       5400167 
     19630107       4438750 
     19630108       5412611 
     19630109       5106562 
     19630110       4519420 
     19630111       4418810 
     19630114       4999170 
     19630115       4544320 
     19630116       4257210 
     19630117       5229690 
     19630118       4775370 
     19630121       4090915 
     19630122       4814690 
     19630123       4818190 
     19630124       4808310 
     19630125       4781373 
     19630128       4715972 
     19630129       4358980 
     19630130       3737580 
     19630131       4267800 
     19630201       4283280 
     19630204       3676150 
     19630205       4059160 
     19630206       4339590 
     19630207       4242900 
     19630208       3892740 
     19630211       3883610 
     19630212       3706410 
     19630213       4964930 
     19630214       5638800 
     19630215       4414740 
     19630218       4699640 
     19630219       4134230 
     19630220       4123820 
     19630221       3988265 
     19630225       3677970 
     19630226       3672500 
     19630227       3692320 
     19630228       4094590 
     19630301       3920420 
     19630304       3654430 
     19630305       3283870 
     19630306       3100315 
     19630307       3348505 
     19630308       3357800 
     19630311       3181380 
     19630312       3346260 
     19630313       4119707 
     19630314       3543320 
     19630318       3248710 
     19630319       3177410 
     19630320       3694360 
     19630321       3222490 
     19630322       3823190 
     19630325       3700300 
     19630326       4095100 
     19630327       4272420 
     19630328       3894460 
     19630329       3387060 
     19630401       3980710 
     19630402       4437670 
     19630403       4655720 
     19630404       5296294 
     19630405       5240710 
     19630408       5955310 
     19630409       5092060 
     19630410       5878114 
     19630411       5249620 
     19630415       5932070 
     19630415       3412790 
     19630416       5616450 
     19630417       5223120 
     19630418       4770010 
     19630419       4662670 
     19630422       5176730 
     19630423       5225504 
     19630424       5905092 
     19630425       5069670 
     19630426       4485890 
     19630429       3984310 
     19630430       4684150 
     19630501       5056100 
     19630502       4485271 
     19630503       4757260 
     19630506       4089360 
     19630507       4141160 
     19630508       5176640 
     19630509       5615860 
     19630510       5258128 
     19630513       4923430 
     19630514       4748910 
     19630515       5656530 
     19630516       5640510 
     19630517       4406380 
     19630520       4711060 
     19630521       5572790 
     19630522       5546125 
     19630523       4395059 
     19630524       4376355 
     19630527       3762913 
     19630528       3870720 
     19630529       4315757 
     19630531       4683980 
     19630603       5403460 
     19630604       5979015 
     19630605       5846780 
     19630606       4975930 
     19630607       5107570 
     19630610       4673830 
     19630611       4393830 
     19630612       5234310 
     19630613       4691878 
     19630614       3837870 
     19630617       3506030 
     19630618       3908310 
     19630619       3969740 
     19630620       4972370 
     19630621       4189400 
     19630624       3703203 
     19630625       4102001 
     19630626       4495690 
     19630627       4541140 
     19630628       3023390 
     19630701       3362860 
     19630702       3533550 
     19630703       4027160 
     19630705       2911090 
     19630708       3285475 
     19630709       3826070 
     19630710       3727160 
     19630711       4101110 
     19630712       3657000 
     19630715       3286450 
     19630716       2996867 
     19630717       3936840 
     19630718       3710640 
     19630719       3340690 
     19630722       3700925 
     19630723       3503017 
     19630724       2812170 
     19630725       3705150 
     19630726       2513460 
     19630729       2842890 
     19630730       3544340 
     19630731       3957990 
     19630801       3411460 
     19630802       2930570 
     19630805       3368160 
     19630806       3764370 
     19630807       3790870 
     19630808       3457640 
     19630809       4049810 
     19630812       4763610 
     19630813       4451190 
     19630814       4415720 
     19630815       4985970 
     19630816       4129390 
     19630819       3650210 
     19630820       3656980 
     19630821       3821930 
     19630822       4538950 
     19630823       4878715 
     19630826       4699580 
     19630827       4017480 
     19630828       5137970 
     19630829       5108880 
     19630903       5568560 
     19630904       6070209 
     19630905       5705180 
     19630906       7161711 
     19630909       5027780 
     19630910       5312725 
     19630911       6668615 
     19630912       5555150 
     19630913       5229170 
     19630916       4737170 
     19630917       4960120 
     19630918       5066280 
     19630919       4079480 
     19630920       5309980 
     19630923       5131050 
     19630924       5518460 
     19630925       6344440 
     19630926       5100490 
     19630927       4348540 
     19630930       3731550 
     19630930       4564360 
     19631001       4337807 
     19631002       3786690 
     19631003       4511830 
     19631004       5128560 
     19631007       4049270 
     19631008       4921020 
     19631009       5521080 
     19631010       4464050 
     19631011       4743640 
     19631014       4267250 
     19631015       4550220 
     19631016       5569290 
     19631017       6795190 
     19631018       5830760 
     19631021       5443980 
     19631022       6408570 
     19631023       5832460 
     19631024       6283210 
     19631025       6386830 
     19631028       7130550 
     19631029       6094980 
     19631030       5168300 
